sim_index,tau,gamma,rho,R0,near_threshold,peak_I,peak_time,final_R
2041,0.0150066,0.42709624,0.004907,1.1946,1,1854.2049,11.04,14782.0
1538,0.00741208,0.12288229,0.00459667,2.0508,0,7846.8938,28.11,40851.0
1451,0.0011118,0.41550267,0.003439,0.091,0,344.0,0.0,366.0
2714,0.005138,0.19075656,0.00548352,0.9158,1,747.6604,30.12,8146.0
898,0.00259071,0.19430429,0.00761778,0.4533,0,762.0,0.0,1640.0
733,0.01212716,0.16290746,0.00706269,2.531,0,11887.764,18.07,52390.0
195,0.00629475,0.09628135,0.00651325,2.2229,0,9585.1553,33.13,46042.0
556,0.00307413,0.31826001,0.00638999,0.3284,0,639.0,0.0,816.0
3920,0.02101788,0.3864569,0.00260257,1.8491,0,5660.1379,11.04,34023.0
1367,0.0050666,0.33922818,0.00207221,0.5078,0,207.0,0.0,440.0
1958,0.00662704,0.23847645,0.0058137,0.9448,1,731.7216,23.09,7385.0
3200,0.00399695,0.25100201,0.00100372,0.5414,0,100.0,0.0,182.0
3399,0.02248989,0.26894407,0.00337447,2.8432,0,14731.0519,11.04,58991.0
2600,0.00477166,0.31018068,0.00840312,0.523,0,840.0,0.0,1830.0
2265,0.00617451,0.46417353,0.00614315,0.4523,0,614.0,0.0,1030.0
3451,0.001597,0.18824404,0.00795588,0.2884,0,796.0,0.0,1011.0
963,0.01463433,0.45804493,0.00878176,1.0863,1,1608.1038,10.04,12178.0
1529,0.00613837,0.14871893,0.00416587,1.4033,0,3136.8079,28.11,20685.0
2758,0.00174708,0.33446175,0.00902156,0.1776,0,902.0,0.0,1013.0
1358,0.00690746,0.47635009,0.00403053,0.493,0,403.0,0.0,1222.0
1514,0.01519508,0.22898442,0.00350056,2.2562,0,9294.3216,16.06,45953.0
2355,0.00386695,0.44925407,0.00134985,0.2927,0,135.0,0.0,157.0
3080,0.00640903,0.18991268,0.00848752,1.1474,1,1737.4791,19.08,13028.0
710,0.00194335,0.04160952,0.00738006,1.5879,0,4665.7868,89.36,25820.0
2862,0.01972826,0.35560156,0.00974464,1.8863,0,6672.0315,9.04,35712.0
3207,0.0115073,0.49037126,0.00825121,0.7979,0,825.0,0.0,5077.0
376,0.00148764,0.49397998,0.00818962,0.1024,0,819.0,0.0,868.0
1964,0.00883492,0.43822411,0.00871933,0.6855,0,872.0,0.0,3271.0
2242,0.02253309,0.45131202,0.004651,1.6976,0,5363.0942,9.04,30555.0
3901,0.01677582,0.21639885,0.00480779,2.6358,0,13186.6909,13.05,55813.0
1375,0.02303726,0.47424661,0.00439903,1.6516,0,5154.4996,8.03,29310.0
3398,0.01171135,0.42901262,0.00778891,0.9281,1,910.1695,9.04,7585.0
3639,0.00599909,0.30804456,0.00600457,0.6621,0,600.0,0.0,2536.0
2186,0.01953858,0.32589749,0.00216823,2.0384,0,7656.0679,13.05,40992.0
1438,0.01902784,0.48395905,0.00407155,1.3368,0,2792.6003,10.04,19393.0
1922,0.00907022,0.14384593,0.00369315,2.1439,0,8388.4269,24.1,42950.0
1730,0.0044571,0.16607637,0.00526665,0.9125,1,775.1384,22.09,7204.0
543,0.0136514,0.40725512,0.00563677,1.1397,1,1583.5999,11.04,13436.0
2852,0.01768542,0.44702605,0.00689496,1.3451,0,2736.6453,9.04,19723.0
1773,0.02180352,0.41095522,0.00304714,1.8039,0,6328.4313,11.04,34692.0
3524,0.00133882,0.06821789,0.00871739,0.6673,0,872.0,0.0,4108.0
601,0.01073022,0.25138921,0.00339858,1.4512,0,3383.6914,21.08,23202.0
2032,0.02144432,0.42343605,0.00256108,1.7219,0,5536.3832,10.04,31368.0
1399,0.01224619,0.47602111,0.00207721,0.8747,1,569.0334,19.08,6567.0
3452,0.00809074,0.4864771,0.0041183,0.5655,0,412.0,0.0,1879.0
3442,0.01003349,0.1428151,0.00285429,2.3887,0,9759.5973,26.1,48622.0
2789,0.01889375,0.46789753,0.00480836,1.3729,0,2981.8908,10.04,21407.0
1972,0.02392881,0.41636431,0.00735277,1.954,0,7212.3161,8.03,38484.0
3689,0.00678758,0.27316788,0.00442139,0.8448,1,663.8718,19.08,6556.0
2470,0.00521204,0.36203028,0.00843461,0.4895,0,843.0,0.0,1325.0
88,0.02264028,0.43854644,0.00811786,1.7553,0,5499.0664,8.03,32155.0
73,0.02370066,0.45351461,0.00332746,1.7768,0,5707.3314,9.04,32760.0
2737,0.00683686,0.26440594,0.0052425,0.8792,1,619.5445,20.08,5641.0
3551,0.01761216,0.48379207,0.00759217,1.2377,0,2335.7152,8.03,16940.0
3271,0.00629152,0.35624307,0.00999299,0.6005,0,999.0,0.0,2377.0
1723,0.01016181,0.32122418,0.00118476,1.0756,1,881.4961,31.12,10685.0
744,0.0029992,0.15140357,0.00276938,0.6735,0,277.0,0.0,1871.0
699,0.02273593,0.4764164,0.00687924,1.6226,0,4973.1922,8.03,29715.0
434,0.00513421,0.2940006,0.00127312,0.5938,0,127.0,0.0,522.0
2948,0.00490541,0.13133512,0.00652155,1.2699,0,2247.7735,36.14,17316.0
3418,0.00642425,0.13031061,0.00919207,1.6762,0,5191.1856,27.11,30743.0
3426,0.01044053,0.48644343,0.00138257,0.7297,0,226.5197,20.08,2808.0
3598,0.00404232,0.30433464,0.00458865,0.4516,0,459.0,0.0,858.0
3570,0.00594333,0.19165782,0.00202792,1.0543,1,1024.1837,35.14,9736.0
2400,0.01880732,0.21631794,0.00745691,2.9561,0,15149.5063,12.05,60586.0
2286,0.01880024,0.28809907,0.00547032,2.2187,0,9666.6276,12.05,45889.0
544,0.00669742,0.3378819,0.0020296,0.6739,0,248.3634,39.16,2133.0
2330,0.00668969,0.49213186,0.00699071,0.4622,0,699.0,0.0,1353.0
1239,0.00187052,0.34447107,0.00978117,0.1846,0,978.0,0.0,1138.0
304,0.01120956,0.46815783,0.00792802,0.8141,1,793.0,0.0,6239.0
198,0.01194301,0.31795642,0.00316216,1.2771,0,2191.934,16.06,16971.0
1821,0.01353686,0.23880632,0.00198956,1.9273,0,7105.8601,17.07,37725.0
3783,0.01689792,0.38931654,0.00383976,1.4757,0,3453.1297,11.04,23295.0
1489,0.00541588,0.29035632,0.00159256,0.6342,0,159.0,0.0,901.0
560,0.00256432,0.44565717,0.00301034,0.1956,0,301.0,0.0,344.0
1844,0.0101391,0.35027903,0.00182719,0.9842,1,820.9546,20.08,7170.0
2285,0.01315575,0.32614065,0.00537148,1.3715,0,2777.5033,12.05,19200.0
1140,0.01367244,0.30648363,0.00658166,1.5168,0,4023.8286,12.05,25767.0
506,0.01445606,0.45091461,0.00619701,1.09,1,1165.2667,10.04,10773.0
587,0.00846811,0.45950333,0.00345793,0.6266,0,346.0,0.0,1540.0
1504,0.00896084,0.3407707,0.0022264,0.8941,1,306.5689,44.18,5130.0
3855,0.00286268,0.23820181,0.00422541,0.4086,0,423.0,0.0,725.0
1321,0.00295994,0.46772339,0.00118087,0.2152,0,118.0,0.0,135.0
2086,0.01205625,0.25120093,0.0014066,1.6318,0,4653.0161,21.08,28165.0
1038,0.0229453,0.32756272,0.00280066,2.3817,0,10910.3603,10.04,49981.0
94,0.01234695,0.30544567,0.00747344,1.3744,0,3347.7365,12.05,21835.0
1655,0.01881007,0.26422615,0.00500434,2.4204,0,10849.5292,12.05,49693.0
3083,0.00633128,0.33027257,0.00583101,0.6518,0,583.0,0.0,3086.0
1246,0.01228824,0.43989125,0.00352795,0.9498,1,753.4317,19.08,7998.0
1185,0.01793726,0.45499477,0.00748407,1.3404,0,3049.4129,10.04,20078.0
1040,0.00675012,0.3188283,0.00982147,0.7198,0,982.0,0.0,4546.0
2807,0.00512102,0.31408602,0.004854,0.5544,0,485.0,0.0,1328.0
3365,0.0122068,0.30490951,0.00877865,1.3612,0,2964.4221,12.05,20639.0
252,0.01094776,0.31363078,0.00940007,1.1868,1,2111.6702,13.05,15933.0
2030,0.00901126,0.20872475,0.00359093,1.4679,0,3200.176,24.1,23574.0
1172,0.00557806,0.22140546,0.00136811,0.8566,1,440.8483,17.07,5362.0
532,0.00705756,0.12511493,0.00669545,1.9179,0,7218.9321,27.11,38125.0
3663,0.02064941,0.42653536,0.00235421,1.646,0,4974.867,11.04,29934.0
3167,0.0036186,0.32237447,0.00758941,0.3816,0,759.0,0.0,1068.0
1395,0.00226569,0.1325314,0.00824445,0.5812,0,824.0,0.0,2367.0
2792,0.01149705,0.46081779,0.00942084,0.8483,1,942.0,0.0,6802.0
896,0.00686543,0.26362102,0.00513227,0.8855,1,795.5744,21.08,7053.0
1760,0.00966177,0.33482453,0.00741412,0.9811,1,1149.5256,18.07,9805.0
3918,0.02030754,0.38283645,0.00903953,1.8035,0,6427.4537,9.04,35126.0
3356,0.0078175,0.36696662,0.00401434,0.7243,0,401.0,0.0,3590.0
1627,0.02124258,0.29548167,0.00427443,2.4443,0,10908.6997,10.04,50445.0
3868,0.00239304,0.20506104,0.00917858,0.3968,0,918.0,0.0,1542.0
2323,0.01050469,0.38819603,0.00139223,0.92,1,669.2364,17.07,7434.0
1643,0.02110114,0.3957438,0.00877414,1.8129,0,6190.5695,9.04,35343.0
2434,0.00059376,0.39871099,0.00159778,0.0506,0,160.0,0.0,163.0
715,0.01327629,0.39378686,0.00596721,1.1463,1,2177.7233,10.04,14531.0
1468,0.02364667,0.47531824,0.00533059,1.6915,0,5312.6998,8.03,31216.0
2812,0.00567987,0.4174983,0.00383412,0.4626,0,383.0,0.0,598.0
3707,0.01407754,0.49252145,0.00812126,0.9718,1,967.1879,8.03,8532.0
273,0.00403937,0.37270143,0.0079885,0.3685,0,799.0,0.0,1253.0
143,0.00833092,0.47751191,0.00269071,0.5932,0,269.0,0.0,1305.0
2643,0.01557567,0.21259127,0.00986493,2.491,0,12254.7021,11.04,52627.0
3492,0.00095174,0.01855283,0.0088975,1.7442,0,5141.78,212.85,16005.0
1149,0.00090325,0.25137181,0.00109311,0.1222,0,109.0,0.0,125.0
2372,0.00500521,0.30839484,0.00567286,0.5518,0,567.0,0.0,1606.0
1330,0.01998468,0.32994917,0.00317873,2.0593,0,7942.5111,12.05,41564.0
2270,0.00154501,0.4668278,0.00711384,0.1125,0,711.0,0.0,766.0
2618,0.00505723,0.46069201,0.00689689,0.3732,0,690.0,0.0,1028.0
3669,0.00879338,0.40700066,0.00183371,0.7346,0,188.8223,18.07,1746.0
1852,0.01051547,0.4706312,0.00574057,0.7597,0,574.0,0.0,4442.0
639,0.00227487,0.34819728,0.00199716,0.2221,0,200.0,0.0,242.0
3311,0.00768333,0.19657738,0.00828389,1.3289,0,2283.1493,24.1,18170.0
2998,0.0093672,0.19358764,0.00122258,1.6452,0,4737.908,27.11,28999.0
972,0.00360493,0.10486573,0.00567628,1.1688,1,1885.1554,45.18,14572.0
1177,0.01228129,0.30343622,0.00292497,1.3761,0,2854.173,16.06,19538.0
3029,0.00912591,0.31433864,0.0027615,0.9871,1,790.7826,22.09,8340.0
246,0.01480026,0.36724206,0.00274296,1.3702,0,2621.7802,14.06,19631.0
265,0.0063454,0.40830667,0.0053842,0.5284,0,538.0,0.0,1625.0
1029,0.01657683,0.18026424,0.00860074,3.1266,0,16843.7809,13.05,64241.0
1943,0.01753934,0.45666661,0.00363573,1.3058,0,2740.5575,12.05,19246.0
3171,0.02049708,0.48332795,0.00934487,1.4419,0,3519.4472,8.03,22929.0
2300,0.00479757,0.12720393,0.00741814,1.2823,0,2606.3471,31.12,18442.0
2586,0.00604239,0.3602012,0.00573876,0.5704,0,574.0,0.0,1325.0
465,0.00283259,0.12561572,0.00703214,0.7667,0,703.0,0.0,5685.0
148,0.01591027,0.37794574,0.00361793,1.4313,0,3001.1192,13.05,21822.0
767,0.00282266,0.27993412,0.00741688,0.3428,0,742.0,0.0,974.0
2971,0.0092821,0.20203168,0.00236684,1.5621,0,3839.9599,23.09,25579.0
3690,0.00739429,0.36673045,0.00122767,0.6855,0,174.8363,18.07,1849.0
2197,0.00957922,0.2719138,0.00927385,1.1978,1,2030.1869,15.06,15463.0
3869,0.00059592,0.37866235,0.00922477,0.0535,0,922.0,0.0,955.0
1551,0.00094526,0.06558385,0.00312645,0.49,0,313.0,0.0,749.0
3897,0.01467306,0.42233459,0.00823622,1.1813,1,2064.8626,9.04,14763.0
141,0.02051021,0.47921328,0.00937289,1.4552,0,3821.8427,7.03,24062.0
3583,0.0179356,0.38856708,0.00558852,1.5694,0,4202.3712,12.05,27357.0
2114,0.01630659,0.47201064,0.00548771,1.1746,1,1795.1612,9.04,13914.0
361,0.01687907,0.34830436,0.00423834,1.6477,0,4485.3948,12.05,27835.0
3407,0.00986998,0.48026123,0.00786443,0.6987,0,786.0,0.0,3736.0
846,0.00387198,0.25207944,0.00468179,0.5222,0,468.0,0.0,916.0
1313,0.01255357,0.33784929,0.00849028,1.2633,0,2527.7419,12.05,18171.0
1927,0.01617332,0.33711328,0.0082597,1.6312,0,5150.6329,11.04,30223.0
184,0.00074518,0.18971009,0.00699527,0.1336,0,700.0,0.0,750.0
3384,0.00929966,0.42119794,0.00302204,0.7507,0,302.0,0.0,4016.0
101,0.01637371,0.38195915,0.00218296,1.4575,0,3377.324,12.05,22924.0
1777,0.00334299,0.07931234,0.0083127,1.4331,0,3858.8017,46.18,24279.0
2322,0.02215431,0.45159361,0.00947836,1.668,0,5186.9129,8.03,30714.0
2451,0.00481947,0.12530198,0.00905733,1.3077,0,2820.0962,33.13,20085.0
3411,0.01087759,0.24423547,0.00675336,1.5143,0,3703.5957,18.07,24289.0
878,0.01542237,0.31994957,0.00212569,1.6389,0,4685.6208,13.05,27801.0
602,0.01919507,0.46312486,0.00708022,1.4092,0,3116.969,8.03,21911.0
2566,0.00283686,0.06395755,0.00854116,1.5081,0,4146.1801,59.24,25464.0
1403,0.00307713,0.33400371,0.00899137,0.3132,0,899.0,0.0,1211.0
2076,0.00988323,0.3442155,0.00529805,0.9762,1,969.3533,12.05,9226.0
3694,0.01301118,0.37940549,0.00747177,1.166,1,1575.4351,12.05,13862.0
1767,0.0018329,0.49701767,0.00369536,0.1254,0,370.0,0.0,415.0
15,0.01589133,0.4506009,0.00491409,1.1991,1,1990.4938,10.04,15212.0
1010,0.00700689,0.39120007,0.00478409,0.609,0,478.0,0.0,1232.0
2105,0.01360672,0.27355344,0.00408076,1.6912,0,5031.8271,18.07,30386.0
603,0.00777407,0.33063285,0.00132709,0.7994,0,232.3282,35.14,3386.0
640,0.00690495,0.2612875,0.00322144,0.8985,1,882.8112,17.07,7220.0
3325,0.0061926,0.20525439,0.00328199,1.0258,1,818.9192,35.14,8979.0
2316,0.00479399,0.25821482,0.00290562,0.6312,0,291.0,0.0,593.0
1636,0.01076918,0.35701757,0.00529481,1.0256,1,665.7543,20.08,9209.0
1926,0.01509796,0.34301909,0.00266165,1.4965,0,3777.3654,15.06,24641.0
902,0.00485741,0.27013769,0.00727533,0.6114,0,728.0,0.0,2228.0
977,0.00590137,0.16774931,0.00553997,1.1961,1,1792.8023,30.12,15032.0
2680,0.01618759,0.40928984,0.00936823,1.3447,0,3080.1708,11.04,21232.0
1866,0.00755934,0.1764672,0.00866372,1.4565,0,4265.7129,19.08,25477.0
1618,0.00303237,0.20106928,0.00703172,0.5128,0,703.0,0.0,1594.0
1986,0.00087546,0.04882027,0.00553008,0.6097,0,553.0,0.0,2314.0
1386,0.0108037,0.3783207,0.00270096,0.9709,1,991.4309,14.06,8341.0
2360,0.00791234,0.15334029,0.00969182,1.7544,0,5796.0784,21.08,34199.0
3347,0.0150562,0.33258841,0.00278601,1.5392,0,4107.7561,14.06,25777.0
2349,0.01083911,0.42754675,0.00544813,0.862,1,545.0,0.0,6320.0
2888,0.01765625,0.47495598,0.00587086,1.2639,0,2144.9755,9.04,16661.0
1747,0.00566141,0.436411,0.0064902,0.4411,0,649.0,0.0,1035.0
296,0.01596077,0.28481357,0.00138958,1.9053,0,6404.6341,15.06,36511.0
1304,0.01399221,0.32975553,0.00352051,1.4427,0,3215.9394,15.06,22241.0
3734,0.01956662,0.3467283,0.00705286,1.9187,0,6981.0029,10.04,37275.0
818,0.00200377,0.20940788,0.00444159,0.3253,0,444.0,0.0,555.0
2912,0.01491253,0.45711834,0.00636259,1.1092,1,1596.7069,11.04,13713.0
821,0.00575825,0.2004441,0.00601369,0.9767,1,1147.3044,22.09,9070.0
2205,0.0079319,0.15968375,0.00702406,1.6889,0,4968.2981,25.1,30497.0
3164,0.00056076,0.43751396,0.00230982,0.0436,0,231.0,0.0,237.0
2849,0.00737051,0.40342602,0.00509259,0.6212,0,509.0,0.0,2279.0
3037,0.0129032,0.40873473,0.00953861,1.0733,1,1458.0043,9.04,11698.0
3440,0.00099393,0.14825376,0.00205929,0.2279,0,206.0,0.0,254.0
1588,0.00682105,0.4215952,0.00800241,0.5501,0,800.0,0.0,1796.0
1190,0.01945656,0.25659083,0.00618586,2.5781,0,12729.0477,11.04,54073.0
1059,0.00447302,0.32212703,0.00962908,0.4721,0,963.0,0.0,1925.0
2429,0.01231169,0.13279358,0.0035099,3.1522,0,16461.4767,21.08,63614.0
3224,0.01939303,0.29411636,0.00949672,2.2418,0,9257.7446,10.04,45749.0
3355,0.01641379,0.35877158,0.00276382,1.5555,0,4240.9875,15.06,27393.0
971,0.02046992,0.34609547,0.00315806,2.0109,0,7917.8152,10.04,40572.0
1698,0.01270639,0.44054752,0.00537966,0.9806,1,794.9215,16.06,8858.0
2301,0.01527282,0.49676953,0.00130416,1.0453,1,972.4927,17.07,9499.0
696,0.00587907,0.37389891,0.00605899,0.5346,0,606.0,0.0,1322.0
3097,0.01119691,0.40217263,0.00925677,0.9466,1,1247.6536,12.05,9895.0
679,0.01667404,0.39012366,0.00650819,1.4532,0,4012.7288,10.04,23923.0
56,0.01616444,0.49623997,0.00211707,1.1075,1,1503.2687,13.05,12094.0
2244,0.00318448,0.3795445,0.00692765,0.2853,0,693.0,0.0,890.0
658,0.0106594,0.18228302,0.0066575,1.9882,0,7615.6586,19.08,39105.0
813,0.015138,0.42467928,0.00405258,1.212,0,2070.7387,12.05,16439.0
2162,0.00679886,0.10201066,0.00305123,2.266,0,9475.6529,33.13,45683.0
1456,0.01507103,0.46517718,0.0026316,1.1015,1,1474.3971,12.05,12391.0
909,0.00745354,0.43531391,0.00563395,0.5822,0,563.0,0.0,1213.0
2592,0.00645597,0.44633118,0.0037643,0.4918,0,376.0,0.0,652.0
2014,0.01790425,0.44644432,0.00799951,1.3635,0,3138.8679,9.04,20763.0
1340,0.00554651,0.45306163,0.0071898,0.4162,0,719.0,0.0,1255.0
1060,0.01037628,0.43546431,0.00500598,0.8102,1,681.6927,10.04,4515.0
2550,0.01782925,0.4362411,0.00149832,1.3896,0,2830.0701,14.06,20536.0
2879,0.00528462,0.272159,0.0080149,0.6602,0,801.0,0.0,3504.0
2532,0.00558515,0.19054387,0.00112558,0.9966,1,903.2184,35.14,8047.0
1609,0.01787613,0.35502962,0.00782687,1.7119,0,5267.5691,12.05,32251.0
2084,0.0034531,0.0448877,0.00395803,2.6155,0,11881.1934,72.29,52561.0
1419,0.00432815,0.333555,0.00116904,0.4412,0,117.0,0.0,232.0
3501,0.01965568,0.47537997,0.00700222,1.4058,0,3360.6575,9.04,22164.0
3681,0.00114508,0.09450904,0.00311703,0.4119,0,312.0,0.0,511.0
3983,0.00079663,0.1263427,0.00780565,0.2144,0,781.0,0.0,944.0
2568,0.0030962,0.45014097,0.00640433,0.2339,0,640.0,0.0,797.0
1203,0.0018645,0.16375398,0.00163323,0.3871,0,163.0,0.0,237.0
3248,0.01565373,0.31118263,0.00677231,1.7103,0,5342.2679,13.05,31118.0
955,0.02207483,0.3761334,0.00215831,1.9954,0,7426.1184,11.04,39124.0
2284,0.00968426,0.46763457,0.00846224,0.7041,0,846.0,0.0,3324.0
3070,0.01197833,0.36757125,0.00749936,1.108,1,1794.1544,12.05,13226.0
2036,0.01036077,0.17532304,0.0025917,2.0092,0,6957.2971,24.1,38713.0
2722,0.01148545,0.31799191,0.0013492,1.228,0,2302.0241,20.08,16142.0
2505,0.00913462,0.46217377,0.00557309,0.672,0,557.0,0.0,2142.0
3331,0.00215901,0.07178337,0.00921433,1.0226,1,1308.1879,63.25,11015.0
900,0.02192087,0.39218374,0.0040089,1.9004,0,7071.2401,10.04,37290.0
1483,0.00563633,0.1537757,0.00542042,1.2462,0,2171.7644,28.11,15363.0
3787,0.00976319,0.32035048,0.00194714,1.0362,1,1203.0205,21.08,10867.0
726,0.0091023,0.49143734,0.00342643,0.6297,0,343.0,0.0,2347.0
1665,0.0103953,0.4145719,0.00888038,0.8525,1,888.0,0.0,5952.0
742,0.02235264,0.37555228,0.00474697,2.0237,0,7728.7738,10.04,40370.0
2918,0.0008287,0.05037826,0.00604437,0.5593,0,604.0,0.0,1407.0
3815,0.01621635,0.35705196,0.00834114,1.5442,0,4422.5298,10.04,27043.0
1910,0.01836263,0.32787709,0.00312976,1.9042,0,6385.9184,11.04,35756.0
477,0.00284171,0.19122792,0.0046939,0.5053,0,469.0,0.0,1463.0
1077,0.0166669,0.49106909,0.00792972,1.154,1,1940.7147,9.04,14784.0
3726,0.00471335,0.398685,0.00717372,0.402,0,717.0,0.0,1108.0
2739,0.01096211,0.2297533,0.00696636,1.6222,0,4788.7883,17.07,28683.0
2990,0.00709671,0.42438626,0.00500245,0.5686,0,500.0,0.0,1500.0
791,0.00758628,0.42156702,0.00210152,0.6118,0,210.0,0.0,735.0
3931,0.0082472,0.14807456,0.00644009,1.8937,0,6993.5946,23.09,37692.0
2171,0.00790252,0.28240213,0.00799845,0.9514,1,992.1883,19.08,8666.0
853,0.01478393,0.23026324,0.00875645,2.183,0,9007.9799,13.05,44085.0
2751,0.01224886,0.32479014,0.00486017,1.2822,0,2393.0878,14.06,17733.0
2089,0.0138654,0.21860188,0.0044791,2.1565,0,9194.7694,16.06,44828.0
370,0.00952415,0.4913741,0.00271707,0.659,0,272.0,0.0,834.0
1206,0.01209624,0.31184148,0.00418107,1.3188,0,2744.3117,14.06,18919.0
3665,0.01213182,0.33573263,0.00895152,1.2286,0,2442.9755,13.05,18084.0
1601,0.01217433,0.28667599,0.00851588,1.4439,0,3646.9286,14.06,23583.0
1686,0.01879144,0.47549891,0.00254537,1.3437,0,2792.3089,11.04,19333.0
2952,0.01572086,0.46304334,0.00580124,1.1543,1,1636.7214,10.04,13315.0
944,0.00657518,0.29089521,0.00332018,0.7685,0,332.0,0.0,3188.0
2172,0.00211493,0.13827359,0.00917996,0.52,0,918.0,0.0,3098.0
1458,0.00161659,0.3296623,0.00705896,0.1667,0,706.0,0.0,771.0
3132,0.00380845,0.18484607,0.00354805,0.7005,0,418.9848,26.1,3308.0
608,0.02205009,0.31586113,0.00675177,2.3735,0,10694.4552,10.04,49342.0
1036,0.00994677,0.21603546,0.00962059,1.5654,0,4177.3243,16.06,26345.0
2506,0.00509266,0.26416593,0.00756768,0.6555,0,757.0,0.0,3183.0
1459,0.00528082,0.27052363,0.00163727,0.6637,0,203.8091,19.08,1676.0
2337,0.02197199,0.37096942,0.00230045,2.0138,0,7325.2831,11.04,37852.0
537,0.01046161,0.48930515,0.00154038,0.7269,0,154.0,0.0,582.0
1335,0.00715243,0.23813366,0.00969165,1.0212,1,1604.8974,14.06,11296.0
2542,0.01424431,0.41144724,0.00774295,1.1771,1,1995.4757,10.04,15049.0
3485,0.00256117,0.21120187,0.00301233,0.4123,0,301.0,0.0,663.0
1195,0.00513096,0.3201961,0.00186549,0.5448,0,187.0,0.0,513.0
3211,0.01622097,0.43653266,0.00174267,1.2634,0,2142.9153,14.06,17170.0
1872,0.01990725,0.28748977,0.00377344,2.3543,0,10855.6973,11.04,48663.0
144,0.01232374,0.39387474,0.00382533,1.0638,1,1262.0522,17.07,11714.0
1691,0.02379482,0.49082648,0.00296588,1.6483,0,4444.8494,10.04,28287.0
2428,0.00329982,0.2299848,0.00829259,0.4878,0,829.0,0.0,1310.0
2829,0.00918839,0.14829926,0.00244372,2.1066,0,8223.3831,27.11,42123.0
1467,0.01452653,0.23420864,0.00535911,2.1088,0,8564.0149,13.05,43203.0
2110,0.01101754,0.2764024,0.00526804,1.3553,0,2880.1034,15.06,20077.0
1170,0.00396872,0.16618139,0.00758083,0.812,1,758.0,0.0,5869.0
2347,0.00836947,0.27989333,0.00184458,1.0167,1,909.3242,24.1,9435.0
152,0.01545814,0.22194626,0.00752824,2.368,0,10908.704,13.05,49105.0
964,0.00423968,0.39586698,0.00397595,0.3641,0,398.0,0.0,577.0
879,0.00446687,0.44283489,0.00638891,0.343,0,639.0,0.0,887.0
464,0.0068392,0.44029055,0.00352619,0.5281,0,353.0,0.0,556.0
1599,0.00566912,0.19586624,0.00989856,0.9841,1,1408.9854,18.07,10507.0
1122,0.01330062,0.43777152,0.00843575,1.033,1,1542.6135,6.02,11361.0
3622,0.01025523,0.44054623,0.00918531,0.7915,0,919.0,0.0,6284.0
2521,0.00396797,0.20311314,0.00650405,0.6642,0,650.0,0.0,3490.0
2479,0.0170105,0.34121409,0.00877756,1.695,0,5147.1214,11.04,30787.0
1213,0.00616215,0.34288247,0.00752898,0.611,0,753.0,0.0,2551.0
2005,0.01055969,0.41037163,0.00738138,0.8749,1,738.0,0.0,6324.0
945,0.01028367,0.45476369,0.00828013,0.7688,0,828.0,0.0,5270.0
2664,0.0018872,0.42983766,0.00550824,0.1493,0,551.0,0.0,600.0
455,0.01580625,0.37894291,0.00364179,1.4182,0,3158.8891,12.05,21148.0
3165,0.00531522,0.28767368,0.00386259,0.6282,0,386.0,0.0,1784.0
1597,0.00521416,0.19527967,0.00173186,0.9078,1,699.9108,46.18,6972.0
1138,0.02071005,0.4600683,0.00373415,1.5305,0,4062.9248,9.04,25793.0
300,0.00572017,0.20066234,0.00718963,0.9692,1,1129.8345,22.09,9617.0
2026,0.02399326,0.49085439,0.00932885,1.6619,0,5561.7625,7.03,31251.0
2304,0.00537422,0.20395473,0.00863337,0.8959,1,863.0,0.0,7328.0
3666,0.00281482,0.09628114,0.00754135,0.994,1,1028.9661,49.2,9636.0
2447,0.00943942,0.39889488,0.00863813,0.8046,1,864.0,0.0,5252.0
2397,0.00484808,0.13449723,0.00726663,1.2256,0,2262.8488,33.13,17141.0
1605,0.01060458,0.20398251,0.00805152,1.7676,0,6136.4729,16.06,33447.0
1495,0.01308032,0.21979847,0.00640603,2.0234,0,7425.1809,15.06,40007.0
942,0.0194158,0.35894688,0.00858655,1.8391,0,6695.6527,10.04,35060.0
255,0.00701139,0.3069264,0.00503565,0.7767,0,504.0,0.0,4308.0
1758,0.00606875,0.1280339,0.00927497,1.6116,0,4595.1545,29.12,29091.0
258,0.02053431,0.36748773,0.00136218,1.8998,0,6287.8394,12.05,35276.0
3382,0.02173741,0.44796484,0.00202272,1.6498,0,4897.0556,10.04,29013.0
2442,0.00566903,0.24476637,0.00800248,0.7875,0,800.0,0.0,5765.0
1209,0.0143976,0.46054691,0.00322756,1.0629,1,990.0654,15.06,10525.0
3921,0.01766199,0.34596836,0.00283024,1.7357,0,5314.4123,12.05,32161.0
3812,0.00205574,0.0792664,0.00263043,0.8818,1,609.2133,95.38,6079.0
3084,0.00156288,0.44264142,0.00381054,0.12,0,381.0,0.0,404.0
2219,0.00637396,0.20909651,0.00538694,1.0364,1,1270.7246,21.08,10388.0
3131,0.01438908,0.31067482,0.00640828,1.5747,0,4558.3207,11.04,27444.0
3643,0.00983605,0.46294538,0.00516525,0.7224,0,517.0,0.0,3315.0
1582,0.01437215,0.38800395,0.00234495,1.2594,0,2029.9242,15.06,16207.0
3256,0.00443347,0.14300413,0.00728007,1.0541,1,1508.9785,33.13,12112.0
563,0.01025873,0.11929449,0.00724054,2.9238,0,14692.1216,21.08,59815.0
1823,0.00265619,0.39334787,0.00772241,0.2296,0,772.0,0.0,996.0
