sim_index,tau,gamma,rho,R0,near_threshold,peak_I,peak_time,final_R
884,0.01340444,0.93678297,0.00462706,0.4865,0,463.0,0.0,815.0
1898,0.01762938,0.72924359,0.00546459,0.8219,1,546.0,0.0,3698.0
1646,0.00174263,0.6693096,0.00510716,0.0885,0,511.0,0.0,548.0
3265,0.01052181,0.6547687,0.00207278,0.5464,0,207.0,0.0,297.0
1461,0.01297649,0.88171524,0.00787312,0.5004,0,787.0,0.0,1571.0
185,0.00949053,0.24221398,0.00207083,1.3322,0,2853.3265,20.08,20578.0
957,0.01882428,0.45257053,0.00250072,1.4142,0,3090.4617,12.05,21859.0
2734,0.0020773,0.25150226,0.0053356,0.2808,0,534.0,0.0,635.0
1460,0.00933266,0.60443786,0.00590237,0.525,0,590.0,0.0,1530.0
1341,0.00547754,0.13430433,0.00523122,1.3867,0,3136.2653,36.14,21118.0
1929,0.01115087,0.37042094,0.00879173,1.0235,1,1111.8461,13.05,10389.0
3738,0.01970206,0.9760387,0.00820033,0.6863,0,820.0,0.0,3449.0
1981,0.00841087,0.72036239,0.00382426,0.397,0,382.0,0.0,621.0
1044,0.01143692,0.23232864,0.00638256,1.6737,0,5426.6185,17.07,30721.0
3591,0.01647987,0.83573363,0.0015638,0.6704,0,156.0,0.0,1302.0
2261,0.00505539,0.66967475,0.00391577,0.2567,0,392.0,0.0,508.0
692,0.00722646,0.34995265,0.00054358,0.7021,0,54.0024,23.09,502.0
2554,0.01659353,0.84382926,0.00582019,0.6686,0,582.0,0.0,1848.0
396,0.01458816,0.80374524,0.00804696,0.6171,0,805.0,0.0,2383.0
3130,0.00234467,0.76783878,0.00945933,0.1038,0,946.0,0.0,1006.0
1052,0.00730796,0.1880777,0.00607071,1.3211,0,2898.5169,25.1,20122.0
2049,0.00736175,0.67195048,0.00086746,0.3725,0,87.0,0.0,170.0
1262,0.00839106,0.45834682,0.00892496,0.6224,0,892.0,0.0,3177.0
2310,0.00561408,0.14665173,0.00974623,1.3016,0,2833.1187,28.11,19489.0
3548,0.00886439,0.64148941,0.00662827,0.4698,0,663.0,0.0,1770.0
2487,0.01172437,0.79341648,0.00336048,0.5024,0,336.0,0.0,789.0
3626,0.0003502,0.68950675,0.00649727,0.0173,0,650.0,0.0,651.0
3254,0.00762772,0.15185754,0.00935458,1.7078,0,5484.215,23.09,32248.0
452,0.01042734,0.42497928,0.00161537,0.8342,1,349.0225,17.07,3693.0
404,0.00866093,0.52973838,0.00709967,0.5559,0,710.0,0.0,1900.0
3581,0.00874437,0.20390532,0.00073895,1.4581,0,3741.0122,26.1,23946.0
2606,0.00319595,0.9552814,0.00488997,0.1137,0,489.0,0.0,533.0
47,0.00373311,0.58565771,0.00999324,0.2167,0,999.0,0.0,1176.0
581,0.00416334,0.06933011,0.00559746,2.0417,0,7908.651,51.2,40719.0
1143,0.00116313,0.25104513,0.00809181,0.1575,0,809.0,0.0,894.0
3802,0.00761614,0.49750077,0.00759008,0.5205,0,759.0,0.0,2059.0
3711,0.00645756,0.85290072,0.00840939,0.2574,0,841.0,0.0,1081.0
1104,0.0012024,0.49777251,0.00521464,0.0821,0,521.0,0.0,546.0
45,0.01688332,0.86272219,0.00802465,0.6654,0,802.0,0.0,3233.0
2997,0.00074892,0.73461286,0.00294827,0.0347,0,295.0,0.0,300.0
84,0.00792093,0.8589619,0.00299261,0.3135,0,299.0,0.0,347.0
2520,0.01497641,0.75888171,0.00683199,0.671,0,683.0,0.0,2854.0
1651,0.01642777,0.28627008,0.00392894,1.9511,0,6943.4159,13.05,38159.0
676,0.00597478,0.47395375,0.00576618,0.4286,0,577.0,0.0,1082.0
419,0.00078038,0.79726032,0.00247737,0.0333,0,248.0,0.0,251.0
476,0.00284716,0.82876594,0.00727099,0.1168,0,727.0,0.0,778.0
2485,0.00305439,0.0916994,0.00432274,1.1325,1,1658.5323,55.22,13170.0
518,0.01948445,0.72132162,0.00877023,0.9184,1,1109.5539,6.02,9679.0
2688,0.01701838,0.92994637,0.00552288,0.6222,0,552.0,0.0,2596.0
1650,0.0047561,0.23480833,0.00450644,0.6887,0,451.0,0.0,1877.0
1796,0.01444162,0.99670825,0.0020661,0.4926,0,207.0,0.0,332.0
3,0.01281912,0.26337666,0.00683261,1.6549,0,4767.1793,14.06,29778.0
1302,0.00592395,0.90686287,0.0072629,0.2221,0,726.0,0.0,829.0
1615,0.0138211,0.78016517,0.00295952,0.6023,0,296.0,0.0,643.0
2456,0.01763972,0.41758931,0.0013629,1.4362,0,2977.4284,13.05,20384.0
3794,0.00576331,0.40629124,0.00633077,0.4823,0,633.0,0.0,1233.0
2278,0.0041623,0.39669143,0.00123502,0.3567,0,124.0,0.0,151.0
649,0.00201902,0.1355795,0.0021198,0.5063,0,212.0,0.0,334.0
2784,0.00445703,0.88453856,0.00154488,0.1713,0,154.0,0.0,181.0
3202,0.01609015,0.82587314,0.00934575,0.6624,0,935.0,0.0,3890.0
415,0.01726004,0.82920574,0.00962689,0.7077,0,963.0,0.0,4534.0
609,0.0087263,0.5383899,0.00342141,0.5511,0,342.0,0.0,637.0
2785,0.01745795,0.59553688,0.00528555,0.9967,1,909.8589,11.04,9074.0
1359,0.01911579,0.79869268,0.00799458,0.8138,1,799.0,0.0,5963.0
1270,0.00043496,0.85188059,0.00491599,0.0174,0,492.0,0.0,497.0
2949,0.00319595,0.68125385,0.00538514,0.1595,0,539.0,0.0,612.0
3534,0.01294959,0.82286372,0.00854814,0.5351,0,855.0,0.0,1952.0
3143,0.00579839,0.71832875,0.00527742,0.2745,0,528.0,0.0,691.0
748,0.00786636,0.22619576,0.00657748,1.1824,1,1975.1873,19.08,15181.0
2974,0.01267619,0.66752523,0.00706622,0.6457,0,707.0,0.0,1997.0
3466,0.00687316,0.28305222,0.0026165,0.8256,1,339.4638,23.09,3876.0
1988,0.00058322,0.16138705,0.00940429,0.1229,0,940.0,0.0,1017.0
1268,0.01427177,0.62005144,0.00739129,0.7826,0,739.0,0.0,5201.0
3304,0.01087452,0.54906981,0.0077554,0.6734,0,776.0,0.0,2543.0
2405,0.00285814,0.56259395,0.00179074,0.1727,0,179.0,0.0,207.0
1100,0.01764532,0.85852221,0.00301929,0.6988,0,302.0,0.0,1738.0
935,0.00629887,0.38629665,0.00118879,0.5544,0,119.0,0.0,299.0
3596,0.01716747,0.65965843,0.00671898,0.8848,1,672.0,0.0,6234.0
2939,0.00303087,0.13115839,0.00057097,0.7857,0,312.9309,89.36,3279.0
2118,0.00992031,0.90886274,0.00984525,0.3711,0,985.0,0.0,1395.0
2646,0.01026815,0.6927319,0.00971708,0.504,0,972.0,0.0,1783.0
416,0.00286885,0.09736059,0.00441936,1.0019,1,756.5758,78.31,8068.0
3217,0.01010824,0.44414285,0.00069078,0.7738,0,224.1018,35.14,2913.0
3740,0.00282222,0.18863959,0.00769467,0.5087,0,769.0,0.0,1632.0
1323,0.00084275,0.18412036,0.00543934,0.1556,0,544.0,0.0,685.0
3926,0.00506045,0.1929528,0.00436912,0.8917,1,850.6315,28.11,7487.0
3984,0.01875023,0.79392242,0.00825412,0.803,1,825.0,0.0,4679.0
2630,0.0185884,0.37336098,0.00753661,1.6927,0,5097.2828,10.04,30362.0
2178,0.01698699,0.37488089,0.00958739,1.5406,0,4340.6178,9.04,26901.0
2291,0.00545348,0.26137556,0.00926896,0.7094,0,927.0,0.0,3529.0
1168,0.00529565,0.65971376,0.00256344,0.2729,0,256.0,0.0,307.0
289,0.00948406,0.19977577,0.00572629,1.6141,0,3867.3381,20.08,26629.0
2164,0.01649519,0.65165994,0.00921121,0.8606,1,921.0,0.0,6926.0
2955,0.00964213,0.57037155,0.00797091,0.5748,0,797.0,0.0,1815.0
3425,0.01952657,0.87910464,0.00755397,0.7552,0,755.0,0.0,4299.0
1763,0.01632133,0.91030015,0.00835628,0.6096,0,836.0,0.0,2039.0
2576,0.01857396,0.74925267,0.00724715,0.8429,1,725.0,0.0,6444.0
282,0.01163528,0.77893267,0.00877085,0.5079,0,877.0,0.0,2005.0
3941,0.01083063,0.45672974,0.0021555,0.8063,1,453.6296,20.08,5256.0
654,0.00667267,0.84692558,0.00753065,0.2679,0,753.0,0.0,900.0
686,0.00134391,0.64447875,0.00971999,0.0709,0,972.0,0.0,1016.0
3526,0.01593832,0.65636976,0.0028096,0.8256,1,426.0743,16.06,4861.0
3847,0.00815231,0.3098687,0.00903802,0.8945,1,1020.4463,11.04,7334.0
1924,0.01923379,0.63371724,0.00325913,1.0319,1,1169.6284,10.04,10104.0
3101,0.00254195,0.21164699,0.00646285,0.4084,0,646.0,0.0,988.0
965,0.0166055,0.66023638,0.00595644,0.8551,1,668.4889,8.03,5946.0
75,0.00742947,0.52172363,0.00696741,0.4842,0,697.0,0.0,1196.0
2206,0.01105778,0.97501602,0.00230152,0.3856,0,230.0,0.0,498.0
3930,0.01410574,0.29676961,0.00556619,1.6161,0,5181.1625,12.05,30146.0
1635,0.00910841,0.56198603,0.00976471,0.5511,0,976.0,0.0,2269.0
940,0.00785267,0.56844055,0.00028201,0.4697,0,28.0,0.0,41.0
2184,0.00686651,0.99969017,0.00618884,0.2335,0,619.0,0.0,802.0
1983,0.00062882,0.15874787,0.0031336,0.1347,0,313.0,0.0,346.0
250,0.00852436,0.21600017,0.00396276,1.3418,0,2772.394,25.1,19876.0
3051,0.00922606,0.65184309,0.0063244,0.4812,0,632.0,0.0,1077.0
2975,0.00142113,0.93786076,0.00354627,0.0515,0,355.0,0.0,363.0
2065,0.00697071,0.89030997,0.0067843,0.2662,0,678.0,0.0,833.0
2289,0.00760593,0.78045469,0.00897189,0.3313,0,897.0,0.0,1214.0
3776,0.00275835,0.17061952,0.00947775,0.5497,0,948.0,0.0,1832.0
1087,0.00639721,0.57817577,0.00145823,0.3762,0,146.0,0.0,202.0
3089,0.0067159,0.7349902,0.00679346,0.3107,0,679.0,0.0,945.0
3964,0.00444903,0.61855836,0.00969133,0.2445,0,969.0,0.0,1211.0
631,0.01691484,0.72312478,0.00507645,0.7953,0,508.0,0.0,3800.0
2744,0.00656153,0.7462056,0.00509101,0.299,0,509.0,0.0,671.0
350,0.01197991,0.28121129,0.0059527,1.4484,0,3137.7489,17.07,22631.0
2167,0.01952662,0.78805683,0.00171679,0.8425,1,358.0459,15.06,4860.0
1314,0.01921145,0.92364548,0.00317538,0.7072,0,318.8699,5.02,2323.0
3487,0.00066392,0.23269112,0.00324621,0.097,0,325.0,0.0,355.0
913,0.00694874,0.41877141,0.00642286,0.5642,0,642.0,0.0,2288.0
2243,0.01728432,0.84867767,0.00508088,0.6925,0,508.0,0.0,3069.0
209,0.01051179,0.34386041,0.00655764,1.0394,1,1057.1723,15.06,10375.0
854,0.00271965,0.52763386,0.00924492,0.1753,0,924.0,0.0,1025.0
551,0.0042303,0.96840269,0.00035801,0.1485,0,36.0,0.0,39.0
738,0.01324323,0.88149166,0.00698951,0.5108,0,699.0,0.0,1455.0
3377,0.01905965,0.35163868,0.00310102,1.8429,0,5789.0232,11.04,33981.0
3117,0.0096903,0.3416339,0.00603373,0.9644,1,919.4323,18.07,9152.0
113,0.01497408,0.89969302,0.00599583,0.5659,0,600.0,0.0,2290.0
219,0.01222314,0.37952217,0.00201024,1.095,1,1329.8793,22.09,11935.0
1145,0.01436826,0.6271147,0.00944622,0.779,0,945.0,0.0,5404.0
1222,0.01269402,0.44105068,0.00335374,0.9786,1,940.1643,11.04,7946.0
1921,0.00278199,0.08699277,0.00899243,1.0873,1,1627.7019,45.18,13076.0
3755,0.01276957,0.55987934,0.00471032,0.7755,0,471.0,0.0,3458.0
1892,0.01025292,0.14885512,0.00895615,2.3419,0,10352.9947,20.08,48328.0
2173,0.00583213,0.0819304,0.00108381,2.4203,0,10941.1431,45.18,49861.0
1935,0.00425342,0.37965698,0.00590907,0.3809,0,591.0,0.0,859.0
3972,0.00588521,0.54552404,0.00150354,0.3668,0,150.0,0.0,253.0
2641,0.01447691,0.61043551,0.00653773,0.8063,1,654.0,0.0,5232.0
131,0.00072511,0.22341011,0.00276319,0.1104,0,276.0,0.0,294.0
2502,0.01929335,0.77940683,0.00201603,0.8416,1,433.1266,10.04,5486.0
1348,0.01724386,0.95353527,0.00357226,0.6149,0,357.0,0.0,1075.0
2524,0.01878662,0.26188277,0.00131088,2.439,0,10830.9536,15.06,50558.0
2200,0.00872239,0.82298165,0.00192026,0.3603,0,192.0,0.0,311.0
993,0.00477994,0.97980114,0.00502226,0.1659,0,502.0,0.0,560.0
1715,0.00606705,0.6583227,0.00451051,0.3133,0,451.0,0.0,584.0
2583,0.01806119,0.96072918,0.00970702,0.6392,0,971.0,0.0,3561.0
3933,0.01339008,0.54449544,0.00844639,0.8361,1,845.0,0.0,6251.0
2799,0.00662846,0.67015781,0.00231006,0.3363,0,231.0,0.0,325.0
751,0.01129328,0.27392553,0.00218015,1.4017,0,2980.624,19.08,21626.0
665,0.00902573,0.41393375,0.00094079,0.7414,0,148.355,16.06,1851.0
3172,0.00670169,0.33787092,0.00453828,0.6744,0,454.0,0.0,1612.0
1329,0.01960544,0.19614589,0.0026703,3.3984,0,18662.7604,13.05,67145.0
860,0.01278549,0.9683937,0.0081149,0.4489,0,811.0,0.0,1231.0
918,0.0029808,0.81114336,0.00187243,0.1249,0,187.0,0.0,208.0
3900,0.01762608,0.83745679,0.00327672,0.7156,0,328.0,0.0,1251.0
2992,0.01088488,0.66681361,0.00971296,0.555,0,971.0,0.0,2037.0
1411,0.01580182,0.91290694,0.00399011,0.5885,0,399.0,0.0,1421.0
3653,0.01871008,0.79820822,0.00187735,0.797,0,465.0639,10.04,4900.0
3894,0.0127438,0.23003158,0.00378189,1.8836,0,6342.1021,20.08,36438.0
2463,0.00460424,0.45622141,0.00649374,0.3431,0,649.0,0.0,899.0
1437,0.0074356,0.35239106,0.00681987,0.7174,0,682.0,0.0,3802.0
3913,0.0015589,0.91696769,0.0044124,0.0578,0,441.0,0.0,458.0
472,0.00704756,0.64353529,0.00356692,0.3723,0,357.0,0.0,649.0
3535,0.00465342,0.49530565,0.00240463,0.3194,0,240.0,0.0,296.0
3177,0.01102329,0.99073493,0.00214684,0.3783,0,215.0,0.0,307.0
685,0.00642163,0.50289992,0.00484818,0.4342,0,485.0,0.0,718.0
3495,0.01086946,0.60516785,0.0042618,0.6107,0,426.0,0.0,2463.0
1175,0.00625543,0.10132541,0.00105823,2.099,0,8069.6459,48.19,41444.0
1706,0.00445841,0.42383116,0.00804341,0.3577,0,804.0,0.0,1134.0
1083,0.00034979,0.24851936,0.00875997,0.0479,0,876.0,0.0,913.0
2350,0.00394701,0.88727712,0.00103522,0.1512,0,104.0,0.0,113.0
1771,0.00636777,0.20421898,0.00187807,1.0602,1,1181.8459,29.12,10217.0
3804,0.01822695,0.37903162,0.00763776,1.635,0,5069.24,10.04,29874.0
1722,0.01726213,0.55914431,0.00104661,1.0497,1,1393.3325,12.05,11346.0
1005,0.00946104,0.79182632,0.00604081,0.4062,0,604.0,0.0,799.0
2098,0.00671796,0.80135958,0.00520849,0.285,0,521.0,0.0,699.0
3533,0.01690996,0.66175184,0.00399843,0.8688,1,653.3592,9.04,6399.0
3935,0.01728233,0.80974104,0.0099956,0.7257,0,1000.0,0.0,3738.0
739,0.0052311,0.77270879,0.00421195,0.2302,0,421.0,0.0,485.0
3840,0.00271028,0.08191019,0.0027004,1.125,1,1265.4432,79.32,11566.0
849,0.00970874,0.46865778,0.00139449,0.7043,0,139.0,0.0,933.0
974,0.01467823,0.44554652,0.00806989,1.1201,1,1942.7403,8.03,13629.0
1346,0.0034284,0.23784269,0.00352518,0.4901,0,353.0,0.0,547.0
2820,0.00503348,0.54303863,0.00393099,0.3151,0,393.0,0.0,508.0
2770,0.01969685,0.74184656,0.00636885,0.9027,1,1057.4417,6.02,9303.0
2053,0.00467905,0.82523313,0.00089169,0.1928,0,89.0,0.0,107.0
3289,0.01519831,0.40942773,0.00097156,1.2621,0,1982.8031,16.06,16233.0
737,0.0057862,0.50180069,0.004466,0.392,0,447.0,0.0,592.0
248,0.0115469,0.91818622,0.00336737,0.4276,0,337.0,0.0,703.0
3002,0.01192286,0.84480514,0.00165424,0.4798,0,165.0,0.0,270.0
430,0.01284894,0.59424751,0.00091973,0.7352,0,92.0,0.0,290.0
1063,0.01867183,0.57840583,0.00222316,1.0976,1,1362.4679,11.04,11528.0
2501,0.00445816,0.16495173,0.0018024,0.9189,1,513.3174,44.18,5965.0
263,0.01863257,0.49372365,0.00772889,1.2831,0,2534.2347,9.04,18588.0
3628,0.00713565,0.21268862,0.00287729,1.1407,1,1529.4379,27.11,13184.0
2515,0.01781277,0.38217177,0.00113534,1.5847,0,4240.0992,14.06,27234.0
2393,0.0105142,0.55608045,0.00862471,0.6429,0,862.0,0.0,2623.0
3823,0.00154045,0.85836545,0.00476576,0.061,0,477.0,0.0,494.0
2814,0.00578094,0.96329476,0.00493725,0.204,0,494.0,0.0,586.0
2840,0.01500212,0.51150251,0.00423151,0.9972,1,630.9671,9.04,8042.0
18,0.00059401,0.96280001,0.0083299,0.021,0,833.0,0.0,843.0
3490,0.01629301,0.37909762,0.00400988,1.4613,0,3404.2398,14.06,22825.0
3866,0.00675513,0.23918538,0.0051058,0.9602,1,866.3991,26.1,7937.0
3780,0.00850674,0.0909436,0.00177046,3.1803,0,16654.0636,33.13,64069.0
3743,0.0138496,0.65205394,0.00066208,0.7222,0,158.893,15.06,1611.0
2331,0.01244973,0.9242629,0.00123909,0.458,0,124.0,0.0,155.0
483,0.01156688,0.92593753,0.00150547,0.4247,0,151.0,0.0,225.0
3214,0.00160672,0.41484229,0.0043485,0.1317,0,435.0,0.0,472.0
2160,0.00571009,0.49256258,0.0023743,0.3941,0,237.0,0.0,325.0
3192,0.01498148,0.91460177,0.00894867,0.5569,0,895.0,0.0,1641.0
871,0.00290158,0.54369633,0.00183005,0.1815,0,183.0,0.0,198.0
2021,0.0029297,0.6126933,0.00348193,0.1626,0,348.0,0.0,392.0
1855,0.0043158,0.42932788,0.00401382,0.3418,0,401.0,0.0,546.0
3338,0.01390737,0.32818839,0.00197705,1.4408,0,2643.5069,20.08,21462.0
3309,0.0011878,0.36554707,0.00018261,0.1105,0,18.0,0.0,18.0
1849,0.01667511,0.30295387,0.00631642,1.8714,0,6292.0485,12.05,35739.0
405,0.01172609,0.74922373,0.0083945,0.5321,0,839.0,0.0,2035.0
298,0.00872207,0.52292617,0.00100782,0.5671,0,101.0,0.0,169.0
1026,0.00183589,0.84361348,0.00565391,0.074,0,565.0,0.0,587.0
3155,0.01259474,0.6761289,0.00089938,0.6333,0,153.4034,10.04,1388.0
770,0.0172707,0.98505237,0.00897691,0.5961,0,898.0,0.0,2317.0
1903,0.01403551,0.41628142,0.00757524,1.1464,1,1805.5011,13.05,14259.0
3700,0.00582095,0.38996915,0.00734264,0.5075,0,734.0,0.0,1632.0
3450,0.01063205,0.54387693,0.00446387,0.6647,0,446.0,0.0,1484.0
2217,0.01823285,0.39906757,0.0054854,1.5534,0,4286.4938,10.04,26887.0
3645,0.01554058,0.70969398,0.00151674,0.7445,0,152.0,0.0,833.0
2601,0.0012165,0.42596682,0.00832243,0.0971,0,832.0,0.0,873.0
215,0.0154567,0.43353048,0.00498346,1.2122,0,2429.7329,10.04,16851.0
2390,0.00638496,0.84557363,0.00552059,0.2567,0,552.0,0.0,716.0
996,0.00285251,0.95745752,0.00681128,0.1013,0,681.0,0.0,737.0
552,0.01537242,0.4191082,0.00161418,1.2471,0,1923.6103,16.06,16324.0
2404,0.0151557,0.53685241,0.0037686,0.9598,1,974.4993,8.03,9449.0
1666,0.01202996,0.75098989,0.00742238,0.5446,0,742.0,0.0,2394.0
395,0.01264474,0.6029678,0.0087408,0.713,0,874.0,0.0,4902.0
2143,0.00942855,0.41933116,0.00161023,0.7645,0,497.5197,10.04,4696.0
176,0.01493289,0.99541752,0.00187047,0.5101,0,187.0,0.0,423.0
385,0.00586377,0.34716126,0.001107,0.5743,0,111.0,0.0,142.0
1868,0.01972431,0.37494299,0.0011121,1.7886,0,5649.9532,15.06,32952.0
3374,0.00923696,0.99629305,0.00597594,0.3152,0,598.0,0.0,762.0
2947,0.00798885,0.47838454,0.00953418,0.5678,0,953.0,0.0,2387.0
3546,0.00869849,0.28348268,0.00052011,1.0433,1,1129.4857,29.12,10818.0
1699,0.00161014,0.10738778,0.0007117,0.5098,0,71.0,0.0,178.0
2899,0.00725309,0.70955358,0.00467919,0.3475,0,468.0,0.0,671.0
3278,0.00492989,0.0986337,0.00452169,1.6994,0,5260.8299,39.16,31782.0
586,0.01475671,0.5900524,0.00377926,0.8503,1,750.8801,13.05,6080.0
3291,0.00804401,0.17931203,0.00468846,1.5253,0,4239.1704,25.1,26255.0
516,0.00681617,0.35293742,0.005461,0.6566,0,546.0,0.0,2023.0
2192,0.01004686,0.90876853,0.00904544,0.3759,0,905.0,0.0,1267.0
763,0.00037733,0.25815439,0.00658013,0.0497,0,658.0,0.0,683.0
3824,0.0014381,0.7979696,0.00504071,0.0613,0,504.0,0.0,521.0
3747,0.01461637,0.72532773,0.00184674,0.6851,0,185.0,0.0,1320.0
3288,0.00208379,0.26776697,0.00562126,0.2646,0,562.0,0.0,730.0
3814,0.01857584,0.44600131,0.00754626,1.4161,0,3557.8984,9.04,22497.0
367,0.00409056,0.74925512,0.00190476,0.1856,0,190.0,0.0,236.0
1416,0.01464525,0.47657825,0.00464289,1.0448,1,1178.1675,14.06,10219.0
519,0.01015578,0.85789964,0.00121745,0.4025,0,122.0,0.0,172.0
3506,0.00563088,0.79951928,0.0056504,0.2395,0,565.0,0.0,694.0
1284,0.01434234,0.79960331,0.00512189,0.6099,0,512.0,0.0,1393.0
3253,0.01918699,0.93732725,0.00026349,0.696,0,26.0,0.0,36.0
480,0.01866499,0.3179495,0.00502393,1.9959,0,7258.2537,11.04,39660.0
1312,0.00282405,0.93138621,0.00579229,0.1031,0,579.0,0.0,625.0
1204,0.01923065,0.67190915,0.00991763,0.9731,1,992.0,0.0,7642.0
1511,0.01884149,0.49793475,0.00616724,1.2865,0,2403.9651,9.04,17489.0
2220,0.00280868,0.48360101,0.00386687,0.1975,0,387.0,0.0,431.0
2394,0.00069579,0.22975195,0.00098535,0.103,0,99.0,0.0,106.0
1622,0.00625156,0.95196291,0.00611449,0.2233,0,611.0,0.0,729.0
1221,0.01163134,0.77561311,0.00947662,0.5099,0,948.0,0.0,1870.0
2679,0.01648142,0.48535766,0.00053337,1.1545,1,1379.8595,24.1,12138.0
313,0.01790419,0.64657807,0.00454791,0.9415,1,930.3608,9.04,8943.0
3030,0.0074038,0.76201321,0.00650613,0.3303,0,651.0,0.0,896.0
1673,0.001212,0.75256024,0.00107033,0.0548,0,107.0,0.0,115.0
643,0.00063896,0.71056428,0.00214388,0.0306,0,214.0,0.0,215.0
1785,0.01113279,0.62126535,0.00500648,0.6093,0,501.0,0.0,1755.0
596,0.00160147,0.94024817,0.00092264,0.0579,0,92.0,0.0,96.0
2996,0.00052365,0.70862577,0.00683396,0.0251,0,683.0,0.0,691.0
3614,0.00531656,0.73556885,0.00994882,0.2457,0,995.0,0.0,1189.0
241,0.01078844,0.58257468,0.00967327,0.6296,0,967.0,0.0,3389.0
3742,0.01373107,0.68717958,0.00591486,0.6794,0,591.0,0.0,3510.0
3005,0.01241615,0.35368184,0.00741851,1.1936,1,2098.7705,12.05,15943.0
3153,0.01945431,0.34656015,0.00477907,1.9086,0,6792.2352,10.04,37521.0
3518,0.00046753,0.05719429,0.00525851,0.2779,0,526.0,0.0,721.0
3455,0.01416138,0.46086715,0.00883218,1.0447,1,1422.6341,7.03,11584.0
3923,0.00439188,0.9920637,0.00436322,0.1505,0,436.0,0.0,478.0
594,0.01286108,0.88485596,0.00080354,0.4942,0,80.0,0.0,119.0
3753,0.01829758,0.94132048,0.00877834,0.6609,0,878.0,0.0,3507.0
34,0.00643631,0.86598011,0.0023993,0.2527,0,240.0,0.0,282.0
2458,0.01240867,0.31029276,0.00775952,1.3597,0,3133.1841,13.05,20794.0
1116,0.00248136,0.26486083,0.0010969,0.3185,0,110.0,0.0,190.0
917,0.01881676,0.39610252,0.00291228,1.6152,0,4111.6297,12.05,27534.0
3317,0.01238078,0.7195427,0.00192377,0.585,0,192.0,0.0,429.0
3315,0.01172562,0.43576364,0.0001603,0.9149,1,16.9305,2.01,27.0
3661,0.00868848,0.93241792,0.00308568,0.3168,0,309.0,0.0,381.0
3108,0.01684044,0.74085621,0.00292223,0.7729,0,294.9454,10.04,3278.0
2127,0.00915538,0.66617638,0.00909806,0.4673,0,910.0,0.0,1847.0
3242,0.01462503,0.42787143,0.00777934,1.1622,1,1774.6767,10.04,14575.0
951,0.01779987,0.79679413,0.00341039,0.7595,0,341.0,0.0,3376.0
2960,0.01404769,0.59799941,0.00581614,0.7987,0,595.3672,6.02,4677.0
3415,0.01273404,0.59690957,0.00981188,0.7253,0,981.0,0.0,5008.0
2768,0.00843772,0.78900968,0.0065163,0.3636,0,652.0,0.0,869.0
3576,0.01546186,0.883129,0.00887433,0.5953,0,887.0,0.0,2653.0
2943,0.00067281,0.47429842,0.00508999,0.0482,0,509.0,0.0,530.0
1944,0.00688827,0.39035142,0.00386767,0.6,0,387.0,0.0,1390.0
1176,0.0088206,0.45853182,0.00254075,0.654,0,254.0,0.0,2545.0
1429,0.00135734,0.38347306,0.00323124,0.1203,0,323.0,0.0,352.0
1850,0.00413513,0.37937577,0.00673609,0.3706,0,674.0,0.0,1036.0
119,0.00222126,0.43124763,0.0031507,0.1751,0,315.0,0.0,350.0
3512,0.01124293,0.35903635,0.00668984,1.0647,1,1516.8049,12.05,11975.0
1070,0.01445301,0.61969659,0.00370831,0.793,0,424.5299,8.03,3877.0
1870,0.002162,0.94060415,0.00297474,0.0781,0,297.0,0.0,312.0
2625,0.00636189,0.72577459,0.00016921,0.298,0,17.0,0.0,20.0
823,0.01339614,0.84754582,0.00472062,0.5374,0,472.0,0.0,1110.0
3333,0.01129881,0.24233439,0.00811894,1.5852,0,3948.3828,16.06,26375.0
1277,0.01910587,0.77487023,0.00526954,0.8383,1,527.0,0.0,4824.0
1243,0.00253912,0.72977357,0.00894652,0.1183,0,895.0,0.0,975.0
2198,0.01975275,0.90903376,0.00076215,0.7388,0,91.5696,5.02,1679.0
3887,0.00468724,0.56888083,0.00864025,0.2801,0,864.0,0.0,1109.0
1073,0.01434669,0.18048323,0.00273765,2.7027,0,13542.3232,17.07,56713.0
2175,0.0157836,0.84555267,0.00031566,0.6347,0,32.0,0.0,46.0
1959,0.00185216,0.41713955,0.00259859,0.151,0,260.0,0.0,317.0
2876,0.01493164,0.75526011,0.00534435,0.6722,0,534.0,0.0,1977.0
3977,0.01429587,0.3033903,0.00338299,1.6021,0,3938.1643,16.06,26380.0
1439,0.01737066,0.4035563,0.00569683,1.4635,0,3603.2764,10.04,23834.0
1869,0.01361884,0.77758119,0.00804723,0.5955,0,805.0,0.0,2455.0
1782,0.00714591,0.29526214,0.00112526,0.8229,1,207.4788,41.16,2614.0
3828,0.01222276,0.68521466,0.00442998,0.6065,0,443.0,0.0,1462.0
3844,0.01349796,0.21142549,0.00091831,2.1706,0,8471.9519,19.08,43282.0
2874,0.01932195,0.54024547,0.00291259,1.216,0,1452.6792,12.05,14523.0
2417,0.01785841,0.94077194,0.0086118,0.6454,0,861.0,0.0,2516.0
2510,0.01592745,0.76884243,0.00807767,0.7043,0,808.0,0.0,3880.0
486,0.01275943,0.2329629,0.00802088,1.8622,0,6371.824,16.06,36473.0
354,0.00770391,0.76716097,0.00879697,0.3414,0,880.0,0.0,1244.0
413,0.00611293,0.81434856,0.00953229,0.2552,0,953.0,0.0,1185.0
2895,0.01496525,0.96788522,0.00846757,0.5257,0,847.0,0.0,1819.0
