sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
2019,0.015696807288123338,0.3466936883797731,0.001397858320290268,2.626,4091.346631078499,13.052208835341366,25813.0,0.25813,0
2020,0.0028844500801520406,0.7421001179247385,0.00901974566048323,0.2254,902.0,0.0,1002.0,0.01002,0
2021,0.018251718028675784,0.7937518983189328,0.0075326349083156404,1.3337,753.0,0.0,5741.0,0.05741,0
2022,0.016152928531790865,0.5197018311978753,0.006677301939686539,1.8027,1095.6166344609608,7.028112449799197,11649.0,0.11649,0
2023,0.015047934834342393,0.6641437047428792,0.006710731252514648,1.3141,671.0,0.0,4502.0,0.04502,0
2024,0.011450808160377274,0.8160386272672097,0.0008032519605254605,0.8139,80.0,0.0,152.0,0.00152,1
2025,0.001466261497713477,0.19649768166545792,0.007389574534122662,0.4328,739.0,0.0,931.0,0.00931,0
2026,0.016351105529455612,0.10577634572024859,0.0072517656744109866,8.9657,30736.321883188357,16.06425702811245,84354.0,0.84354,0
2027,0.006667675844869939,0.30032574609510976,0.00960983646673116,1.2877,961.0,0.0,4868.0,0.04868,0
2028,0.009592297939317023,0.8464889643146626,0.004963756920130975,0.6572,496.0,0.0,787.0,0.00787,0
2029,0.0012508617209326428,0.40875271712232275,0.009622726914492456,0.1775,962.0,0.0,1004.0,0.01004,0
2030,0.013929880020685551,0.38778009625898946,0.005419806555729269,2.0835,2351.9599258815765,11.04417670682731,16169.0,0.16169,0
2031,0.009291963411806273,0.6439806680798099,0.005381144442106574,0.8369,538.0,0.0,982.0,0.00982,1
2032,0.019942113362933084,0.8008053483061118,0.008251034984490513,1.4443,825.0,0.0,6964.0,0.06964,0
2033,0.009880545164728808,0.6638533311816074,0.004036081186101685,0.8633,404.0,0.0,566.0,0.00566,1
2034,0.0007580705729798311,0.04991359998698163,0.0016232739764815043,0.8809,162.0,0.0,308.0,0.00308,1
2035,0.012360647453470461,0.44280853322206726,0.00489362598606908,1.619,968.2077014862795,13.052208835341366,8534.0,0.08534,0
2036,0.010267629553686562,0.4888475120528949,0.009228719363897814,1.2182,923.0,0.0,3842.0,0.03842,0
2037,0.015889122349593023,0.704782901327418,0.005587685011121607,1.3076,559.0,0.0,3986.0,0.03986,0
2038,0.018684747744287297,0.6879526252869336,0.0028158574858577357,1.5753,782.0127714001263,11.04417670682731,7226.0,0.07226,0
2039,0.015125129850930499,0.28133267920056626,0.007528477419222769,3.1182,6014.317484433103,11.04417670682731,35013.0,0.35013,0
2040,0.015909446670330257,0.6756540198152009,0.009618733190656035,1.3657,962.0,0.0,5403.0,0.05403,0
2041,0.009127617575143451,0.8207511791818196,0.00805465245591464,0.645,805.0,0.0,1298.0,0.01298,0
2042,0.017689457071567476,0.15592998836238856,0.0025956109833015486,6.5798,21957.412309530926,15.060240963855422,73090.0,0.7309,0
2043,0.0009366275962813988,0.677724568879103,0.008687018602285011,0.0802,869.0,0.0,882.0,0.00882,0
2044,0.00880273744180059,0.45305001401893974,0.005054364350878465,1.1269,505.0,0.0,2855.0,0.02855,1
2045,0.019268333492189687,0.49836384040519466,0.0005118092636075089,2.2425,2389.9167215804205,11.04417670682731,17334.0,0.17334,0
2046,0.012498729901304826,0.08350448586508098,0.0016111656351530364,8.6813,29237.222572675524,23.092369477911646,83164.0,0.83164,0
2047,0.011743792760965006,0.223620581190072,0.008548041999222067,3.046,6319.687612398161,15.060240963855422,34593.0,0.34593,0
2048,0.006441553494781039,0.9307162494439738,0.007620140296949591,0.4014,762.0,0.0,936.0,0.00936,0
2049,0.01736555956466465,0.5852300482173473,0.008904372226487168,1.721,1303.7554521986601,8.032128514056225,10638.0,0.10638,0
2050,0.01749187976018202,0.7582488782613374,0.0035000864356977447,1.338,350.0,0.0,4165.0,0.04165,0
2051,0.004262962034211989,0.36639219087475605,0.0004860748153356341,0.6748,49.0,0.0,56.0,0.00056,0
2052,0.01544282207714909,0.4775965176089485,0.00644360792034669,1.8754,1537.4598870455275,9.036144578313253,12762.0,0.12762,0
2053,0.007195497693404098,0.5190176137405174,0.003036555106616699,0.8041,304.0,0.0,534.0,0.00534,1
2054,0.014437240534839076,0.14772531449237453,0.008040976238310406,5.6684,18621.053908151684,15.060240963855422,66899.0,0.66899,0
2055,0.01636625028892468,0.3732599853500935,0.0005882769452651711,2.5431,3232.6911163177374,18.072289156626507,23881.0,0.23881,0
2056,0.01987632576515886,0.445722396697525,0.0056903059330738045,2.5864,4114.054326649216,9.036144578313253,25210.0,0.2521,0
2057,0.0058023287227744295,0.3727791063941388,0.0009194304108614805,0.9028,92.0,0.0,159.0,0.00159,1
2058,0.004252483077858569,0.5031481571418295,0.002196508811995148,0.4902,220.0,0.0,320.0,0.0032,0
2059,0.015986212736830596,0.8529039728580611,0.009298074423343664,1.0871,930.0,0.0,2556.0,0.02556,1
2060,0.013781745998552315,0.08739904929901066,0.008619177918593448,9.1459,31262.914897653533,18.072289156626507,84901.0,0.84901,0
2061,0.013179587862285805,0.34747400795788563,0.008027545665850065,2.1999,2918.580277126008,12.048192771084338,18980.0,0.1898,0
2062,0.010795596854053253,0.7877068567938162,0.005610438165573872,0.7949,561.0,0.0,1328.0,0.01328,0
2063,0.017095943112376836,0.04576133631979057,0.006104853058960327,21.6682,55052.49594742979,18.072289156626507,98278.0,0.98278,0
2064,0.009564467794825024,0.677964590641254,0.0030032855550543433,0.8182,300.0,0.0,891.0,0.00891,1
2065,0.016431443762488368,0.8473993242742597,0.006875228958675417,1.1246,688.0,0.0,2714.0,0.02714,1
2066,0.016326277289426726,0.683549084834559,0.008014723033236934,1.3853,810.4495489011628,4.016064257028113,5296.0,0.05296,0
2067,0.00840730988847754,0.8797039086920634,0.003910071049813297,0.5543,391.0,0.0,519.0,0.00519,0
2068,0.0073571224971841626,0.07366985890971131,0.009608337890454231,5.7922,18767.662833176444,29.11646586345382,67200.0,0.672,0
2069,0.00338443912847141,0.5261152543309541,0.003092460051814901,0.3731,309.0,0.0,345.0,0.00345,0
2070,0.014901427703901187,0.9452702829226115,0.004194917428420773,0.9143,419.0,0.0,707.0,0.00707,1
2071,0.01453341388170747,0.7613206547028063,0.0014462284873096095,1.1072,145.0,0.0,252.0,0.00252,1
2072,0.008940894877896137,0.7664404053666126,0.008600180421185242,0.6766,860.0,0.0,1224.0,0.01224,0
2073,0.005153967220737398,0.9414872773058297,0.005129482629062061,0.3175,513.0,0.0,588.0,0.00588,0
2074,0.016451282161335477,0.7318143819018827,0.002428446471417911,1.3038,342.2760154974224,16.06425702811245,4086.0,0.04086,0
2075,0.0019057275740828907,0.03627802742919646,0.00036950816780032686,3.0468,5047.455633367638,161.64658634538154,25246.0,0.25246,0
2076,0.00550956768525064,0.6910248004622553,0.008814664672243799,0.4624,881.0,0.0,1239.0,0.01239,0
2077,0.01296853242563437,0.5597495442182615,0.0010678948078893513,1.3438,296.40747321472077,12.048192771084338,2859.0,0.02859,0
2078,0.01708617277702602,0.32238769066260564,0.008928151998015206,3.0739,6357.120858822876,11.04417670682731,34444.0,0.34444,0
2079,0.01328170115112503,0.7796767365319496,0.0006239045343042505,0.988,62.0,0.0,139.0,0.00139,1
2080,0.013076738798820807,0.723241099108626,0.008666549355415479,1.0487,867.0,0.0,3414.0,0.03414,1
2081,0.019145689133948384,0.9141456751917213,0.003301520958649678,1.2147,330.0,0.0,2275.0,0.02275,0
2082,0.014672546310693141,0.23884273364329905,0.0046174300635864855,3.563,8708.6576387366,14.056224899598394,43309.0,0.43309,0
2083,0.014426464706905198,0.9744237476834302,0.001185126757864724,0.8587,119.0,0.0,704.0,0.00704,1
2084,0.005504882967352886,0.34135186945264606,0.0012344666252852468,0.9353,123.0,0.0,370.0,0.0037,1
2085,0.0020208001359707847,0.9027811389412794,0.006122999235097093,0.1298,612.0,0.0,645.0,0.00645,0
2086,0.010045940741041868,0.06071191133893522,0.009350330354805576,9.5972,33006.82040248785,25.100401606425706,86445.0,0.86445,0
2087,0.00669237470492738,0.25215029827170354,0.008073126924773699,1.5394,1211.0982418858107,19.076305220883533,8596.0,0.08596,0
2088,0.0020352429477856248,0.05439461935592005,0.009517396996845671,2.1701,2707.1805570207616,78.3132530120482,18348.0,0.18348,0
2089,0.00694462452066367,0.8653731515190048,0.004074907396517611,0.4655,407.0,0.0,527.0,0.00527,0
2090,0.009219192465593962,0.26130891473661555,0.004733215170604902,2.0463,1699.2802094727022,23.092369477911646,14731.0,0.14731,0
2091,0.002369569252336462,0.24051838420545044,0.005887313269362326,0.5714,589.0,0.0,818.0,0.00818,0
2092,0.018409453628596275,0.6516079413834344,0.006355342672192177,1.6386,1242.723084386656,7.028112449799197,9695.0,0.09695,0
2093,0.0023231573760272655,0.5645611856202956,0.008281831572577482,0.2387,828.0,0.0,911.0,0.00911,0
2094,0.0027050713848276757,0.3783936879144971,0.00968109159809816,0.4146,968.0,0.0,1142.0,0.01142,0
2095,0.004971471338012792,0.06974130002811829,0.004379275886587275,4.1345,10759.416515377296,45.18072289156627,50298.0,0.50298,0
2096,0.004754269883109167,0.06613572737845473,0.006135201381564839,4.1694,11008.036264758071,47.18875502008032,50425.0,0.50425,0
2097,0.011488755531627494,0.42960349230195105,0.00018598033369904374,1.5511,877.1181862922973,29.11646586345382,7199.0,0.07199,0
2098,0.01885648563074106,0.6915667063429449,0.008109595466386989,1.5814,814.6944616103634,6.024096385542169,8293.0,0.08293,0
2099,0.005685370498993837,0.44796072077359406,0.006668786201937759,0.7361,667.0,0.0,935.0,0.00935,0
2100,0.006215981172768032,0.32689282362051864,0.003347556829467837,1.1029,335.0,0.0,926.0,0.00926,1
2101,0.016104027710118395,0.6495109598724638,0.0014892800499120462,1.4381,214.88567485617392,28.11244979919679,3382.0,0.03382,0
2102,0.006478923818933036,0.048188533348986096,0.005648298662432741,7.7981,26884.628837250482,37.148594377510044,80289.0,0.80289,0
2103,0.016154324641951538,0.8173025701611515,0.0006007269432301147,1.1464,60.0,0.0,142.0,0.00142,1
2104,0.007964953492385797,0.9977501604130677,0.004529869673761832,0.463,453.0,0.0,550.0,0.0055,0
