sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
103,0.01491873933339869,0.026234385650438778,0.00763887881097655,19.3348,65254.19373957393,22.27848101265823,81425.0,0.81425,0
104,0.0027073058797485085,0.318687403547654,0.004928349772978693,0.2888,493.0,0.0,655.0,0.00655,0
105,0.00977418328427298,0.3170333840615682,0.006357060801498581,1.0482,1441.9441210711273,14.177215189873419,10844.0,0.10844,1
106,0.023102537933759656,0.17054068889208357,0.006338911580661503,4.6059,27157.579418625017,11.139240506329115,80478.0,0.80478,0
107,0.01605828975496653,0.4173564537053417,0.006704322828055256,1.3082,2773.3566466821776,9.113924050632912,18867.0,0.18867,0
108,0.005713743724229546,0.42023337183981635,0.007779811482708824,0.4623,778.0,0.0,1199.0,0.01199,0
109,0.005034911682805305,0.16304009315326484,0.007240225767576142,1.05,1258.6868248025132,23.291139240506332,9851.0,0.09851,1
110,0.007537835455897066,0.21338395090920972,0.0034619049076635828,1.2011,1716.6714249628299,27.341772151898738,13807.0,0.13807,0
111,0.01881133977081562,0.36674946289835825,0.007909127328522628,1.7439,5693.510507301104,9.113924050632912,32196.0,0.32196,0
112,0.009943225089766864,0.47193807457665765,0.003887921745317253,0.7163,389.0,0.0,2690.0,0.0269,0
113,0.015362139220095437,0.3482314462640256,0.003374079942497083,1.4999,4250.738443059646,11.139240506329115,25591.0,0.25591,0
114,0.004484071526058961,0.06271331045605062,0.006046755635010015,2.431,10951.551230421133,46.582278481012665,35572.0,0.35572,0
115,0.004606824097923672,0.06897549289469111,0.0018747903531214647,2.2708,9741.39880969565,57.721518987341774,31108.0,0.31108,0
116,0.0074960432890010305,0.31672692728418594,0.009618370911631664,0.8047,962.0,0.0,5709.0,0.05709,1
117,0.023846209146195892,0.4811804031630792,0.009956395208773096,1.685,5518.657655576752,7.088607594936709,31622.0,0.31622,0
118,0.006018681392316261,0.4478729336451887,0.007598663669439418,0.4569,760.0,0.0,1279.0,0.01279,0
119,0.011632251337491252,0.193085900193076,0.006569070572020832,2.0483,8091.411337203752,18.227848101265824,40875.0,0.40875,0
120,0.012295072443061836,0.3789071484190323,0.00433106190705785,1.1033,1449.3263455473932,20.253164556962027,13154.0,0.13154,1
121,0.0064418468495092765,0.4001413142285585,0.00778217904549856,0.5474,778.0,0.0,2114.0,0.02114,0
122,0.01948091513784729,0.2098971561059265,0.005395346998241534,3.1556,16475.03560067991,12.151898734177216,63562.0,0.63562,0
123,0.0073247352011640635,0.1098689307236549,0.00843624864408746,2.2667,9351.194331264673,27.341772151898738,43806.0,0.43806,0
124,0.014859549773094833,0.4919288691919187,0.0072990669077551045,1.027,1434.2086384907816,8.10126582278481,10948.0,0.10948,1
125,0.013837990496789456,0.47374111905541744,0.0046706665527348305,0.9931,817.8994970993921,10.126582278481013,7278.0,0.07278,1
126,0.0067482611878227,0.40919994853087954,0.005441841771008044,0.5607,544.0,0.0,1813.0,0.01813,0
127,0.003228732741242704,0.12287388685085962,0.004530220322836495,0.8934,723.9233025557297,38.481012658227854,5056.0,0.05056,1
128,0.0035181745844311526,0.49348105456413555,0.006517333731605684,0.2424,652.0,0.0,777.0,0.00777,0
129,0.0012782565688632896,0.1325902759111537,0.006171397146780634,0.3278,617.0,0.0,815.0,0.00815,0
130,0.0037590358436507473,0.14956891362631766,0.006634418200004425,0.8545,729.842986673685,22.27848101265823,5506.0,0.05506,1
131,0.012806975461125972,0.14292153114784883,0.008072226030635458,3.0467,16427.60436142686,17.21518987341772,62853.0,0.62853,0
132,0.014665078626761892,0.2909286174370172,0.004377952542289329,1.7139,5559.682513387231,13.164556962025317,31083.0,0.31083,0
133,0.018242742642149992,0.026354035617731503,0.0037469130539987353,23.5354,69324.93629551363,19.240506329113927,82768.0,0.82768,0
134,0.004965256164676182,0.09777408129169275,0.006967145480402602,1.7266,5511.53183097534,36.45569620253165,27131.0,0.27131,0
135,0.01342129264738182,0.3397401024865874,0.004400663573563189,1.3432,2695.331842596465,14.177215189873419,19243.0,0.19243,0
136,0.003557244421010599,0.34462279517078165,0.0037193208698992,0.351,372.0,0.0,572.0,0.00572,0
137,0.008594938824954124,0.4214819942247305,0.0030028818671707,0.6933,300.0,0.0,2193.0,0.02193,0
138,0.007525934108525114,0.3464037069965198,0.0035241309601782905,0.7387,413.00967606192756,15.18987341772152,3729.0,0.03729,0
139,0.021539350430527886,0.46199861176632784,0.004479980154009554,1.5852,4113.485091988088,9.113924050632912,26179.0,0.26179,0
140,0.005627661569049753,0.19400223587539728,0.009984518318542752,0.9863,1012.0127237366413,17.21518987341772,9375.0,0.09375,1
141,0.012022019897462046,0.04448782996360681,0.0046878137390160245,9.1879,46421.264402045344,24.303797468354432,87142.0,0.87142,0
142,0.01559861415111382,0.07700835978130516,0.008981524853957604,6.887,38509.25428569189,17.21518987341772,89959.0,0.89959,0
143,0.003088933515687861,0.062100854760305524,0.006745869966471092,1.6912,5140.851891934646,65.82278481012659,16932.0,0.16932,0
144,0.007703455132002823,0.14219741940174302,0.007801846464685452,1.8419,6170.283588497222,25.31645569620253,34189.0,0.34189,0
145,0.0038086810220712905,0.26199068927388136,0.007272364008898885,0.4943,727.0,0.0,1778.0,0.01778,0
146,0.014021250273429741,0.45455806176153185,0.0025539803305226847,1.0488,943.8677033847388,15.18987341772152,10551.0,0.10551,1
147,0.012190465557209283,0.31405425371675494,0.007580949918147938,1.3198,2380.948589671059,15.18987341772152,18282.0,0.18282,0
148,0.01795874045149057,0.2136668448529475,0.004259441076542542,2.8577,14422.92709862399,14.177215189873419,59112.0,0.59112,0
149,0.01236533244498624,0.11263260917174758,0.006071734379809847,3.7327,21120.37372110394,20.253164556962027,71591.0,0.71591,0
150,0.021341338933303644,0.32684861445349395,0.0063850472497662715,2.22,9644.202694801588,9.113924050632912,46092.0,0.46092,0
151,0.011265952235336755,0.010564092770843449,0.005870808517560893,36.2589,76784.52440333522,33.41772151898734,47511.0,0.47511,0
152,0.008889696262706815,0.4973549973777057,0.0016576831592407225,0.6077,166.0,0.0,391.0,0.00391,0
153,0.019450159275957474,0.0866039814467278,0.007150107299709321,7.636,41198.53228959058,14.177215189873419,92322.0,0.92322,0
154,0.010005943972040361,0.09570165395444816,0.001728515932324637,3.5548,19739.187499012663,28.354430379746837,67682.0,0.67682,0
155,0.019023825040343785,0.33660627841915935,0.006439700544372338,1.9216,7161.90803744915,10.126582278481013,37873.0,0.37873,0
156,0.01599135047212191,0.050869797101429866,0.00103265556563006,10.6882,50671.10289084821,21.265822784810126,92529.0,0.92529,0
157,0.007005204139970307,0.015730508807043797,0.009842849817652943,15.1411,59412.70942189639,45.56962025316456,52065.0,0.52065,0
158,0.023276955477202557,0.34482348537092344,0.0055477031304887875,2.2951,10243.230789474874,9.113924050632912,48077.0,0.48077,0
159,0.007970080322673318,0.46725985332398245,0.005544011743806968,0.5799,554.0,0.0,1513.0,0.01513,0
160,0.0036207221355116248,0.14585903752985166,0.0022290408780030898,0.844,533.6230871102639,52.65822784810127,3577.0,0.03577,1
161,0.014588511683834566,0.0531644526368188,0.0012831657501139874,9.3297,47051.160741868116,22.27848101265823,91270.0,0.9127,0
162,0.021889067218615242,0.26559666411708355,0.007522977825573179,2.8021,14433.248678323193,10.126582278481013,58003.0,0.58003,0
163,0.006566182838035842,0.3577404769714974,0.004635843841990521,0.6241,464.0,0.0,1975.0,0.01975,0
164,0.005092707565565846,0.3604936063700899,0.002804466698193088,0.4803,280.0,0.0,408.0,0.00408,0
165,0.021437079056870558,0.40180151011121956,0.007065100170016135,1.814,6462.532437237097,9.113924050632912,35091.0,0.35091,0
166,0.022841676657758183,0.41637188214219695,0.003868029572387683,1.8652,6677.731632453843,10.126582278481013,36407.0,0.36407,0
167,0.006285656424838654,0.305798525360168,0.004032713459422578,0.6989,403.0,0.0,2931.0,0.02931,0
168,0.0005060288148318489,0.2086193627708997,0.006650096759966137,0.0825,665.0,0.0,706.0,0.00706,0
