sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
2977,0,0.0008098425559362764,0.4207244158349759,0.001216972400531589,0.0654,122.0,0.0,125.0,0.00125,0
2978,0,0.003825885760862301,0.2875699275330015,0.008221342155189154,0.4523,822.0,0.0,1672.0,0.01672,0
2979,0,0.008978152426838684,0.41293959410923153,0.002060572906438263,0.7392,334.57884363245904,19.240506329113927,3246.0,0.03246,0
2980,0,0.0019950112772299596,0.04618552268464666,0.007464623289003219,1.4687,3643.0,80.0,7970.0,0.0797,0
2981,0,0.014087983114227912,0.34390359050589964,0.0015997557548286553,1.3928,2777.654082998555,17.21518987341772,21355.0,0.21355,0
2982,0,0.001713284102575218,0.05641875416657617,0.006111882254819725,1.0325,1015.0,80.0,3307.0,0.03307,1
2983,0,0.01620156791735398,0.24194548151129402,0.009946852960067533,2.2768,10613.9124014637,12.151898734177216,48299.0,0.48299,0
2984,0,0.0007571612943855081,0.13327929041419215,0.00622530651312754,0.1932,623.0,0.0,709.0,0.00709,0
2985,0,0.012634572456275556,0.3150158484607859,0.0021032481844987455,1.3637,2652.2248483403446,19.240506329113927,20535.0,0.20535,0
2986,0,0.015750516981088362,0.4413971847247443,0.004124393914847606,1.2132,2434.5585150302827,12.151898734177216,16895.0,0.16895,0
2987,0,0.0031752937420546066,0.10518292448159565,0.00420658801074846,1.0264,1336.0571975257858,46.582278481012665,7206.0,0.07206,1
2988,0,0.019236493822167078,0.34866260698699014,0.007509130471302758,1.8759,6731.368925436647,10.126582278481013,35828.0,0.35828,0
2989,0,0.0010292913212800324,0.15535452127212213,0.002187722443359065,0.2253,219.0,0.0,243.0,0.00243,0
2990,0,0.0070967054344080955,0.42438626311919303,0.005002449364713408,0.5686,500.0,0.0,1367.0,0.01367,0
2991,0,0.008880005717009492,0.3019671861226657,0.003589972054605061,0.9998,869.2265343748942,17.21518987341772,8180.0,0.0818,1
2992,0,0.01598317445032124,0.3726191812006797,0.0022480814805762735,1.4584,3248.1227603124644,15.18987341772152,22966.0,0.22966,0
2993,0,0.00741885998204053,0.4368187303336539,0.00609681215220962,0.5775,610.0,0.0,1536.0,0.01536,0
2994,0,0.02256748487483819,0.4928227212905024,0.0024628773793208365,1.5569,4113.074781278212,11.139240506329115,26496.0,0.26496,0
2995,0,0.017912639639796547,0.38866018794083596,0.005532249152378344,1.567,4027.0656680570387,11.139240506329115,26661.0,0.26661,0
2996,0,0.003876461805533621,0.4754199032007808,0.0055765464540014804,0.2772,558.0,0.0,643.0,0.00643,0
2997,0,0.00257816513122433,0.18804700644117597,0.008134949100103265,0.4661,813.0,0.0,1669.0,0.01669,0
2998,0,0.009367196012733196,0.193587638877605,0.001222576647235219,1.6452,4429.2521834414465,25.31645569620253,27420.0,0.2742,0
2999,0,0.010854220007788481,0.26694328859767524,0.0059825151788595295,1.3825,3155.865022793579,16.20253164556962,21834.0,0.21834,0
3000,0,0.01737081016280337,0.30716489505449956,0.003122349413714239,1.9228,6465.816961268407,14.177215189873419,36539.0,0.36539,0
3001,0,0.012492458565791755,0.3308460077983107,0.009033276292673269,1.2838,2978.6825406147213,13.164556962025317,20675.0,0.20675,0
3002,0,0.00787506953791457,0.4679437528294086,0.0031656436834087143,0.5722,317.0,0.0,1120.0,0.0112,0
3003,0,0.00661515729765071,0.2881067537496974,0.0024687994600949355,0.7807,400.540652224749,23.291139240506332,5147.0,0.05147,0
3004,0,0.001983252725372358,0.13090143060645668,0.0028357890589306716,0.5151,284.0,0.0,450.0,0.0045,0
3005,0,0.0037947894873671777,0.3507874734713654,0.0029911754763317713,0.3678,299.0,0.0,509.0,0.00509,0
3006,0,0.019677497687427346,0.35748026362070223,0.0017076979360519324,1.8715,5909.558950786732,14.177215189873419,34575.0,0.34575,0
3007,0,0.012778527481507929,0.2192706608280177,0.0044169177859914935,1.9814,7327.098626895775,17.21518987341772,39575.0,0.39575,0
3008,0,0.004569021829735327,0.4590221893520749,0.0015246301332123386,0.3384,152.0,0.0,312.0,0.00312,0
3009,0,0.004559134205323797,0.14498895859744282,0.0022275567349315617,1.0691,1369.0521726735535,39.493670886075954,9447.0,0.09447,1
3010,0,0.008101016302680272,0.305016021746793,0.0014731355920648264,0.903,458.0545966973428,19.240506329113927,5340.0,0.0534,1
3011,0,0.021211299665085167,0.4282385118773335,0.0019531893321944075,1.6841,5050.55217194009,11.139240506329115,29889.0,0.29889,0
3012,0,0.013512401871436373,0.49450724570391524,0.0020956074189118225,0.929,655.362954798832,19.240506329113927,6602.0,0.06602,1
3013,0,0.00904896468666922,0.16200186900084088,0.004357727687277189,1.8991,6876.256141200104,22.27848101265823,36826.0,0.36826,0
3014,0,0.013247337637527905,0.2856601923015033,0.0033597188643607456,1.5767,4419.850767364974,16.20253164556962,26966.0,0.26966,0
3015,0,0.002813027898139268,0.10416885544718754,0.0025861790818500563,0.9182,646.8542545549689,78.98734177215191,3974.0,0.03974,1
3016,0,0.002905566109759577,0.18766372531817038,0.004996388685968978,0.5264,500.0,0.0,1057.0,0.01057,0
3017,0,0.01478496868273012,0.48909834030685984,0.0010764237013948645,1.0278,915.2079719546618,13.164556962025317,8974.0,0.08974,1
3018,0,0.0034274305924564983,0.19887969844660278,0.005553938377794746,0.5859,555.0,0.0,1680.0,0.0168,0
3019,0,0.0035867948350307276,0.2988274125841739,0.0018835389085379922,0.4081,188.0,0.0,293.0,0.00293,0
3020,0,0.009719390801727677,0.42492553309086367,0.005326785441909921,0.7777,533.0,0.0,4402.0,0.04402,0
3021,0,0.01328444491072434,0.4992768455617506,0.007314194325708556,0.9047,991.7189914259762,11.139240506329115,8342.0,0.08342,1
3022,0,0.013595248460368694,0.3391263783048672,0.0019264979840203896,1.363,2459.8125254776223,16.20253164556962,19042.0,0.19042,0
3023,0,0.021133161390786366,0.2586493802034328,0.004091093919361974,2.778,13919.559482451306,11.139240506329115,57619.0,0.57619,0
3024,0,0.0038304867752404033,0.4017333936656073,0.00490255161513253,0.3242,490.0,0.0,734.0,0.00734,0
3025,0,0.0022988433322693952,0.139982886148113,0.001648857367595881,0.5584,165.0,0.0,614.0,0.00614,0
3026,0,0.01414759079975867,0.35889902828439857,0.008256455625416348,1.3403,3075.659560387456,12.151898734177216,20869.0,0.20869,0
3027,0,0.011897204717520477,0.24648686601910275,0.0047054229160465874,1.6411,4648.728979722249,17.21518987341772,28522.0,0.28522,0
3028,0,0.014464971764505967,0.3694324795709981,0.0026345975328416122,1.3313,2896.9400198451135,13.164556962025317,19775.0,0.19775,0
3029,0,0.009125910459133368,0.3143386368020966,0.002761497236449007,0.9871,794.6034542426803,24.303797468354432,7611.0,0.07611,1
3030,0,0.005402282464903519,0.08705005851879569,0.0035850331488832586,2.11,8196.77556295813,46.582278481012665,34813.0,0.34813,0
