peak_I,test_strategy,train_strategy,augmentation
699.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
27649.7,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7406.1562,UNIFORM_RANDOM,UNIFORM_RANDOM,1
608.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
361.3667,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2136.5154,UNIFORM_RANDOM,UNIFORM_RANDOM,1
848.0655,UNIFORM_RANDOM,UNIFORM_RANDOM,1
210.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
102.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1102.9655,UNIFORM_RANDOM,UNIFORM_RANDOM,1
216.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
937.51263,UNIFORM_RANDOM,UNIFORM_RANDOM,1
927.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
811.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
964.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
580.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
900.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
588.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7052.7544,UNIFORM_RANDOM,UNIFORM_RANDOM,1
344.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
166.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
42188.43,UNIFORM_RANDOM,UNIFORM_RANDOM,1
872.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
17209.895,UNIFORM_RANDOM,UNIFORM_RANDOM,1
342.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
979.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6848.7417,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8087.1587,UNIFORM_RANDOM,UNIFORM_RANDOM,1
64.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2995.9045,UNIFORM_RANDOM,UNIFORM_RANDOM,1
21226.771,UNIFORM_RANDOM,UNIFORM_RANDOM,1
64.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7676.99,UNIFORM_RANDOM,UNIFORM_RANDOM,1
