tau,gamma,rho,R0,peak_infected_frac,final_attack_rate,peak_time,epidemic_occurred,growth_rate,zone
0.01865283203125,0.4022666015625,0.0018701171875,2.7046061383882183,0.04211,0.2696,13.434111774790832,1,0.41276490891928047,super-threshold (R0 > 1.5)
0.01892822265625,0.2693876953125,0.004243164062500001,4.098314736413953,0.10746,0.48884,11.477109388053753,1,0.49516492375885673,super-threshold (R0 > 1.5)
0.00690283203125,0.2693876953125,0.004243164062500001,1.4945924268975639,0.00602,0.06971,35.215859840250744,1,-0.0025829760311837312,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01892822265625,0.1557666015625,0.004243164062500001,7.087755336722977,0.23732,0.75793,13.440835505877637,1,0.61244948293995,super-threshold (R0 > 1.5)
0.01892822265625,0.2693876953125,0.0063701171875000006,4.098314736413953,0.10751,0.49918,11.429418761423845,1,0.4026372372143688,super-threshold (R0 > 1.5)
0.00690283203125,0.1557666015625,0.0063701171875000006,2.5847954906553006,0.04119,0.25745,26.020287169442,1,0.11366893088283792,super-threshold (R0 > 1.5)
0.01305322265625,0.1461376953125,0.006493164062500001,5.2098919762569995,0.15667,0.61751,16.742763099777104,1,0.3504740489259403,super-threshold (R0 > 1.5)
0.01277783203125,0.1461376953125,0.006493164062500001,5.099976176511032,0.15297,0.60761,18.574524264777907,1,0.3252578096080978,super-threshold (R0 > 1.5)
0.01305322265625,0.032516601562500004,0.006493164062500001,23.414550403549228,0.57146,0.98597,23.802497468663447,1,0.4112618521722404,super-threshold (R0 > 1.5)
0.01305322265625,0.1461376953125,0.008620117187500002,5.2098919762569995,0.16011,0.62074,16.209387336272272,1,0.3298445559306704,super-threshold (R0 > 1.5)
0.01277783203125,0.032516601562500004,0.008620117187500002,22.920561460011214,0.56862,0.9849,23.345457330321953,1,0.3819856835873623,super-threshold (R0 > 1.5)
0.00130322265625,0.3926376953125,0.0019931640625000004,0.19359754960799308,0.00199,0.00222,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00102783203125,0.3926376953125,0.0019931640625000004,0.15268746419064272,0.00199,0.00207,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00130322265625,0.2790166015625,0.0019931640625000004,0.2724343113296885,0.00199,0.00231,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00130322265625,0.3926376953125,0.0041201171875,0.19359754960799308,0.00412,0.00432,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00102783203125,0.2790166015625,0.0041201171875,0.214864827781564,0.00412,0.00442,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00167041015625,0.0151845703125,0.0032587890625,6.4164356248152945,0.20606,0.49251,150.3378927177304,1,0.05263666690438356,super-threshold (R0 > 1.5)
0.010941894531250001,0.0151845703125,0.0032587890625,42.03037296594153,0.69918,0.96576,34.901332686869544,1,0.36070989960196215,super-threshold (R0 > 1.5)
0.00167041015625,0.1634697265625,0.0032587890625,0.5960175009125414,0.00325,0.00478,0.0,0,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00167041015625,0.0151845703125,0.0053857421875000006,6.4164356248152945,0.20596,0.4988,152.7217093494535,1,0.04539745020542878,super-threshold (R0 > 1.5)
0.010941894531250001,0.1634697265625,0.0053857421875000006,3.9041672545890496,0.09727,0.46047,19.99360433324326,1,0.24210736970672145,super-threshold (R0 > 1.5)
0.01342041015625,0.2616845703125,0.007758789062500001,2.991306394209291,0.05565,0.32788,15.1749968746398,1,0.2058254343931026,super-threshold (R0 > 1.5)
0.02269189453125,0.2616845703125,0.007758789062500001,5.057849083430538,0.15352,0.60933,9.797421767312581,1,0.5823545994626161,super-threshold (R0 > 1.5)
0.01342041015625,0.4099697265625,0.007758789062500001,1.9093573933009829,0.01562,0.13105,9.63299312068638,1,-0.04337159114887191,super-threshold (R0 > 1.5)
0.01342041015625,0.2616845703125,0.009885742187500001,2.991306394209291,0.05553,0.31898,13.598112862898947,1,0.16871420214507218,super-threshold (R0 > 1.5)
0.02269189453125,0.4099697265625,0.009885742187500001,3.228436097466858,0.06985,0.37329,8.357067899768314,1,0.39257528979529205,super-threshold (R0 > 1.5)
0.01929541015625,0.1384345703125,0.0010087890625,8.129852833520124,0.27605,0.80865,16.59319853526603,1,0.6615166357456884,super-threshold (R0 > 1.5)
0.0050668945312499995,0.1384345703125,0.0010087890625,2.134865573131521,0.01867,0.15343,57.107084060865276,1,0.09069649115631402,super-threshold (R0 > 1.5)
