sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
78,0,0.0044250881153328585,0.24246275249598145,0.0011463169659737744,0.6205,115.0,0.0,316.0,0.00316,0
79,1,0.0044250881153328585,0.24246275249598145,0.0011463169659737744,0.6205,115.0,0.0,1317.0,0.01317,0
80,0,0.004389587022009822,0.22494109755520594,0.0011751627595017369,0.6635,158.9295565840381,41.51898734177215,1714.0,0.01714,0
81,1,0.004389587022009822,0.22494109755520594,0.0011751627595017369,0.6635,131.9965047285668,25.31645569620253,1247.0,0.01247,0
82,0,0.013956057976478921,0.44392788241703457,0.009770565161359724,1.0689,1593.9579254452967,8.10126582278481,12503.0,0.12503,1
83,1,0.013956057976478921,0.44392788241703457,0.009770565161359724,1.0689,1299.6096528430965,7.088607594936709,11103.0,0.11103,1
84,0,0.013133470909864851,0.4464526690330919,0.007695532216083133,1.0002,907.7916759664555,14.177215189873419,9136.0,0.09136,1
85,1,0.013133470909864851,0.4464526690330919,0.007695532216083133,1.0002,1109.9754922831933,12.151898734177216,9497.0,0.09497,1
86,0,0.011010937864243564,0.2951105483927294,0.007275646988120949,1.2686,2738.369880553922,14.177215189873419,18728.0,0.18728,0
87,1,0.011010937864243564,0.2951105483927294,0.007275646988120949,1.2686,2326.0638870410544,15.18987341772152,17439.0,0.17439,0
88,0,0.0089627225801632,0.2878102349785449,0.005217890857100563,1.0588,1472.4247516116998,19.240506329113927,11312.0,0.11312,1
89,1,0.0089627225801632,0.2878102349785449,0.005217890857100563,1.0588,1286.2490149477542,17.21518987341772,11303.0,0.11303,1
90,0,0.007081291685087171,0.2758624362375161,0.006491650275134086,0.8728,649.0,0.0,6324.0,0.06324,1
91,1,0.007081291685087171,0.2758624362375161,0.006491650275134086,0.8728,735.5854786747816,20.253164556962027,6869.0,0.06869,1
92,0,0.00685148303973961,0.32707525561233025,0.005587787562405661,0.7122,559.0,0.0,2519.0,0.02519,0
93,1,0.00685148303973961,0.32707525561233025,0.005587787562405661,0.7122,559.0,0.0,2242.0,0.02242,0
94,0,0.006948191649624378,0.2890534314477348,0.006514127642511248,0.8173,651.0,0.0,5065.0,0.05065,1
95,1,0.006948191649624378,0.2890534314477348,0.006514127642511248,0.8173,710.8881894628289,14.177215189873419,6366.0,0.06366,1
96,0,0.01161175627302161,0.4181759201974736,0.0062363598920044385,0.9441,792.5998865254118,10.126582278481013,8828.0,0.08828,1
97,1,0.01161175627302161,0.4181759201974736,0.0062363598920044385,0.9441,869.8927951710917,13.164556962025317,8830.0,0.0883,1
98,0,0.011348660461093719,0.3585907684934457,0.004185479231486108,1.076,1013.5255358505949,13.164556962025317,10429.0,0.10429,1
99,1,0.011348660461093719,0.3585907684934457,0.004185479231486108,1.076,1519.7521504827812,12.151898734177216,12073.0,0.12073,1
100,0,0.013309338002922857,0.45842769123798394,0.008799973320327463,0.9871,1334.7868710969597,8.10126582278481,11668.0,0.11668,1
101,1,0.013309338002922857,0.45842769123798394,0.008799973320327463,0.9871,1177.6561520023238,9.113924050632912,10010.0,0.1001,1
102,0,0.010317725497979364,0.4624290240148675,0.0073025176189317744,0.7586,730.0,0.0,4997.0,0.04997,0
103,1,0.010317725497979364,0.4624290240148675,0.0073025176189317744,0.7586,730.0,0.0,4383.0,0.04383,0
104,0,0.012637258443165303,0.4298079031807173,0.008466159935997695,0.9997,1416.546696953518,10.126582278481013,10950.0,0.1095,1
105,1,0.012637258443165303,0.4298079031807173,0.008466159935997695,0.9997,1062.4791310510639,13.164556962025317,9926.0,0.09926,1
106,0,0.014833867679651492,0.38625192442762196,0.00921478827729992,1.3058,2569.273590141164,9.113924050632912,18794.0,0.18794,0
107,1,0.014833867679651492,0.38625192442762196,0.00921478827729992,1.3058,2874.843297065902,10.126582278481013,19624.0,0.19624,0
108,0,0.0039983178130326815,0.15152640676104004,0.005614303273764317,0.8972,633.6623062717871,24.303797468354432,5442.0,0.05442,1
109,1,0.0039983178130326815,0.15152640676104004,0.005614303273764317,0.8972,760.2125045038648,36.45569620253165,6552.0,0.06552,1
110,0,0.003737178381237181,0.16675414083578116,0.00632009799602746,0.762,632.0,0.0,3388.0,0.03388,0
111,1,0.003737178381237181,0.16675414083578116,0.00632009799602746,0.762,632.0,0.0,3846.0,0.03846,0
112,0,0.004463195370598421,0.12756747414234088,0.0061511063962459206,1.1896,1978.990463642634,37.46835443037975,13420.0,0.1342,1
113,1,0.004463195370598421,0.12756747414234088,0.0061511063962459206,1.1896,1943.9131201690466,33.41772151898734,13402.0,0.13402,1
114,0,0.003556263043201611,0.11527434618022582,0.00640278773464472,1.0489,1268.4882965751794,40.50632911392405,8896.0,0.08896,1
115,1,0.003556263043201611,0.11527434618022582,0.00640278773464472,1.0489,1434.1411584089526,42.53164556962025,9273.0,0.09273,1
116,0,0.0025111244632878968,0.09544627552530435,0.007730110995578169,0.8945,778.8356481644144,59.74683544303798,5050.0,0.0505,1
117,1,0.0025111244632878968,0.09544627552530435,0.007730110995578169,0.8945,773.0,0.0,4892.0,0.04892,1
118,0,0.007880132310827365,0.2643014041482401,0.006287417155776429,1.0137,1129.3665421716141,22.27848101265823,10266.0,0.10266,1
119,1,0.007880132310827365,0.2643014041482401,0.006287417155776429,1.0137,1162.3845360916637,16.20253164556962,10161.0,0.10161,1
120,0,0.008373458057814078,0.33918269339078067,0.0011769516246184003,0.8394,382.34203357531277,22.27848101265823,5758.0,0.05758,1
121,1,0.008373458057814078,0.33918269339078067,0.0011769516246184003,0.8394,237.02903928017548,57.721518987341774,3438.0,0.03438,1
122,0,0.007312038607814657,0.24460157915486025,0.0011648263722311696,1.0164,918.3577518978467,40.50632911392405,8001.0,0.08001,1
123,1,0.007312038607814657,0.24460157915486025,0.0011648263722311696,1.0164,938.0482161226065,36.45569620253165,8606.0,0.08606,1
124,0,0.004604146471327987,0.16085277933827474,0.0010828656421617681,0.9732,1186.2289641171915,45.56962025316456,8236.0,0.08236,1
