sim_index,tau,gamma,rho,peak_I,peak_time,final_R
3178,0.008162479705465657,0.18982313218651115,0.0015425799563422659,3399.699128015047,33,23221.0
3320,0.017194591656098986,0.08668330988816089,0.009067203531442494,37648.431434789636,16,90695.0
2527,0.013749645540173508,0.0626409124808884,0.005305652836829635,40548.05834084585,21,92525.0
2375,0.0009299894177102375,0.6798836725880736,0.009596409068767672,960.0,0,979.0
100,0.0015070312812648992,0.7313916040342744,0.008177777328528662,818.0,0,863.0
2786,0.00927517268787454,0.8286996988391231,0.0060413704389632355,604.0,0,981.0
2705,0.016864644973281998,0.030961919821468873,0.0027869672291052357,64635.8424252455,20,99522.0
1171,0.014227543971036033,0.9270621533033149,0.00941837189557275,942.0,0,2468.0
1761,0.017698120794686214,0.3499947160496726,0.009174092575951365,5637.106317605344,9,32293.0
2578,0.012421240062086532,0.7356269158224761,0.003579900201835828,358.0,0,727.0
668,0.0034128699370275183,0.8335288209058292,0.006614109250206779,661.0,0,724.0
1660,0.017587160220170397,0.06915333050723996,0.004945394001502384,44838.339200626244,16,94963.0
2626,0.01712717923435553,0.07557092150384698,0.003311566869988581,41871.598968011116,17,92991.0
3197,0.001143819278268942,0.758011383805351,0.0007616856464473649,76.0,0,79.0
3589,0.004779072019656808,0.9144763001946264,0.0010226215382998717,102.0,0,111.0
567,0.0026886957658988062,0.7823300425846894,0.00959302281961117,959.0,0,1048.0
453,0.01593234426648543,0.47308544869180247,0.007607380800925724,1563.7190238445942,8,12652.0
1444,0.014867167506529548,0.6255650961534351,0.0004887365125356554,273.64450860831863,22,3591.0
960,0.014664548290146146,0.426934200363962,0.004185337236812572,1622.0044565271019,13,13624.0
3713,0.008880962445295312,0.7503618835249973,0.008723802482112035,872.0,0,1459.0
3031,0.004960072579839788,0.6905746995138109,0.0074102968765997305,741.0,0,998.0
2027,0.006667675844869939,0.30032574609510976,0.00960983646673116,961.0,0,4868.0
3319,0.004203595703858141,0.5958624032844233,0.006159702127370047,616.0,0,744.0
529,0.009646762040143806,0.16793643399907476,0.00013418435391183932,6887.610682661525,37,37338.0
1260,0.0024213567548849848,0.9245329583973838,0.007933079789782234,793.0,0,838.0
3392,0.010922556281054744,0.07642738156398671,0.006763398783331294,27727.135596922224,25,81364.0
1774,0.004305658502446534,0.1489016672874602,0.0006409790431767564,68.11084431643967,1,261.0
2753,0.014332330730243198,0.4656995381658633,0.007288039695438195,1075.9985250183522,12,10948.0
2482,0.01739552312359764,0.46447460821305986,0.003652041016013781,2182.876140738828,13,17496.0
3612,0.009429011978247692,0.35983052966231244,0.009308263111136009,931.0,0,7330.0
2930,0.001697796811408935,0.3323757666713999,0.002512259253500191,251.0,0,295.0
2543,0.007702791935253329,0.6432486652609645,0.006930250253615363,693.0,0,936.0
866,0.009489055722526346,0.1238329708443515,0.004228249657441241,12594.486665828375,23,54454.0
242,0.014677536689392194,0.1448759877313247,0.00510678333361947,19093.955488735435,16,68115.0
498,0.01053666354209114,0.3396025226488413,0.008995982271204479,1781.2242808238727,15,13788.0
2795,0.006099617215907606,0.4307297880229224,0.002388561387917412,239.0,0,727.0
231,0.008546110158226702,0.37568465164891907,0.006491534414337765,649.0,0,5299.0
2233,0.004021478762425695,0.7451886727466575,0.004937360394103032,494.0,0,548.0
3800,0.0007953022760273649,0.12898184112321154,0.008768476510564312,877.0,0,1029.0
3439,0.0029086479783747192,0.7095055090571785,0.0013943444250053211,139.0,0,153.0
1779,0.000523742150070973,0.15741688804439327,0.009459891869806584,946.0,0,1007.0
3769,0.009152977904414501,0.8254435199435235,0.005412686751720119,541.0,0,1032.0
3385,0.012202540930018749,0.9328781343930944,0.005536126297500329,554.0,0,996.0
343,0.018442687678958403,0.2537402390229012,0.007876813984181648,11490.506890051822,11,51004.0
500,0.011692716760550987,0.3058212809614792,0.008359852668787592,2773.7807728740745,13,19394.0
863,0.004416640799138343,0.3219123214490959,0.007009793519318019,701.0,0,1073.0
181,0.01849599760153085,0.6295734058514523,0.0027386898661163075,759.9370264009378,9,7982.0
1220,0.013088811108647826,0.036646892313961586,0.007492949420361188,54209.2919889516,23,97977.0
2690,0.00990421139911964,0.8260587793782306,0.0037046843396429364,370.0,0,681.0
1283,0.00983124364571094,0.11747392017390784,0.00743299256328684,14449.857799332278,23,58738.0
